# log(age)     Mini          Mact          logl          logt          logg      Composition      Phase         logMdot
    5.00    0.31899182    0.31899170    0.16095843    3.57847727    3.04950225    0.54489720   -1.00000000  -1.22865e+01
    5.00    0.32532147    0.32532135    0.17637422    3.58025142    3.04968479    0.54489720   -1.00000000  -1.22755e+01
    5.00    0.33238868    0.33238855    0.19339986    3.58221311    3.04985519    0.54489720   -1.00000000  -1.22638e+01
    5.00    0.35340822    0.35340807    0.24224742    3.58788303    3.05031425    0.54489720   -1.00000000  -1.22283e+01
    5.00    0.36448540    0.36448524    0.26704037    3.59080915    3.05062775    0.54489720   -1.00000000  -1.22105e+01
    5.00    0.37984361    0.37984344    0.30064382    3.59485260    3.05116077    0.54489720   -1.00000000  -1.21863e+01
    5.00    0.39214053    0.39214035    0.32686263    3.59808165    3.05167390    0.54489720   -1.00000000  -1.21672e+01
    5.00    0.40836024    0.40836005    0.36016897    3.60230877    3.05247077    0.54489720   -1.00000000  -1.21404e+01
    5.00    0.42864829    0.42864808    0.40112928    3.60757563    3.05333357    0.54489720   -1.00000000  -1.21087e+01
    5.00    0.44554383    0.44554361    0.43572773    3.61201988    3.05379710    0.54489720   -1.00000000  -1.20861e+01
    5.00    0.46194661    0.46194638    0.46743426    3.61608752    3.05385298    0.54489720   -1.00000000  -1.20610e+01
    5.00    0.48229901    0.48229876    0.50616779    3.62101893    3.05347057    0.54489720   -1.00000000  -1.20309e+01
    5.00    0.49944220    0.49944193    0.53922231    3.62521555    3.05289109    0.54489720   -1.00000000  -1.20085e+01
    5.00    0.52375823    0.52375794    0.58122868    3.63012772    3.05071223    0.54489720   -1.00000000  -1.19734e+01
    5.00    0.54954817    0.54954786    0.62639032    3.63537405    3.04788618    0.54489720   -1.00000000  -1.19401e+01
    5.00    0.56287853    0.56287821    0.64670651    3.63736873    3.04565599    0.54489720   -1.00000000  -1.19222e+01
    5.00    0.58799339    0.58799304    0.68514140    3.64115241    3.04133692    0.54489720   -1.00000000  -1.18915e+01
    5.00    0.61198773    0.61198736    0.71975825    3.64430951    3.03675706    0.54489720   -1.00000000  -1.18634e+01
    5.00    0.63009654    0.63009616    0.74414394    3.64636442    3.03318103    0.54489720   -1.00000000  -1.18434e+01
    5.00    0.66158818    0.66158777    0.78388224    3.64955547    3.02679508    0.54489720   -1.00000000  -1.18075e+01
    5.00    0.68143170    0.68143127    0.80557550    3.65110588    3.02286287    0.54489720   -1.00000000  -1.17840e+01
    5.00    0.71866901    0.71866855    0.84616501    3.65404049    3.01570354    0.54489720   -1.00000000  -1.17445e+01
    5.00    0.74459428    0.74459379    0.87426690    3.65613237    3.01107136    0.54489720   -1.00000000  -1.17214e+01
    5.00    0.78343257    0.78343205    0.91635922    3.65928608    3.00421828    0.54489720   -1.00000000  -1.16897e+01
    5.00    0.80254887    0.80254833    0.93709818    3.66086534    3.00093214    0.54489720   -1.00000000  -1.16757e+01
    5.00    0.84055019    0.84054960    0.97844662    3.66405534    2.99448050    0.54489720   -1.00000000  -1.16504e+01
    5.00    0.86282353    0.86282292    0.99990918    3.66558507    2.99093780    0.54489720   -1.00000000  -1.16348e+01
    5.00    0.91204144    0.91204079    1.04263994    3.66843294    2.98376373    0.54489720   -1.00000000  -1.16007e+01
    5.00    0.93547091    0.93547024    1.06197785    3.66970282    2.98063780    0.54489720   -1.00000000  -1.15856e+01
    5.00    0.96750124    0.96750053    1.08701170    3.67129518    2.97653157    0.54489720   -1.00000000  -1.15655e+01
    5.00    1.02501372    1.02501295    1.12967413    3.67401985    2.96991109    0.54489720   -1.00000000  -1.15322e+01
    5.00    1.05181007    1.05180927    1.14821732    3.67517847    2.96720646    0.54489720   -1.00000000  -1.15178e+01
    5.00    1.10092746    1.10092661    1.18077023    3.67719758    2.96256724    0.54489720   -1.00000000  -1.14929e+01
    5.00    1.11593421    1.11593334    1.19003482    3.67775259    2.96139435    0.54489720   -1.00000000  -1.14858e+01
    5.00    1.28042332    1.28042228    1.28290289    3.68343346    2.95097501    0.54489720   -1.00000000  -1.14178e+01
    5.00    1.33367700    1.33367590    1.30910925    3.68505983    2.94896168    0.54489720   -1.00000000  -1.13994e+01
    5.00    1.41476146    1.41476027    1.34575458    3.68731000    2.94695174    0.54489720   -1.00000000  -1.13746e+01
    5.00    1.51939777    1.51939646    1.38883082    3.69005584    2.94585447    0.54489720   -1.00000000  -1.13468e+01
    5.00    1.56798667    1.56798531    1.40687847    3.69122063    2.94610805    0.54489720   -1.00000000  -1.13352e+01
    5.00    1.60372982    1.60372842    1.42013617    3.69203705    2.94592966    0.54489720   -1.00000000  -1.13274e+01
    5.00    1.67163879    1.67163732    1.44374076    3.69353822    2.94633852    0.54489720   -1.00000000  -1.13131e+01
    5.00    1.80418440    1.80418277    1.48675529    3.69629533    2.94749406    0.54489720   -1.00000000  -1.12875e+01
    5.00    1.87582489    1.87582318    1.50838272    3.69762470    2.94809580    0.54489720   -1.00000000  -1.12747e+01
    5.00    1.95599034    1.95598854    1.53160773    3.69902608    2.94865116    0.54489720   -1.00000000  -1.12608e+01
    5.00    2.09088614    2.09088418    1.56892610    3.70121025    2.94903186    0.54489720   -1.00000000  -1.12380e+01
    5.00    2.19845473    2.19845264    1.59714256    3.70281493    2.94902491    0.54489720   -1.00000000  -1.12210e+01
    5.00    2.32699452    2.32699229    1.62933230    3.70457808    2.94855273    0.54489720   -1.00000000  -1.12008e+01
    5.00    2.41850603    2.41850368    1.65116017    3.70570611    2.94800192    0.54489720   -1.00000000  -1.11871e+01
    5.00    2.56747673    2.56747420    1.68518020    3.70744817    2.94690740    0.54489720   -1.00000000  -1.11656e+01
    5.00    2.72064532    2.72064262    1.71833295    3.70906242    2.94537980    0.54489720   -1.00000000  -1.11442e+01
    5.00    2.84036577    2.84036292    1.74314714    3.71022610    2.94375423    0.54489720   -1.00000000  -1.11268e+01
    5.00    2.93698975    2.93698678    1.76284448    3.71113656    2.94217452    0.54489720   -1.00000000  -1.11133e+01
    5.00    3.07141078    3.07140765    1.78969816    3.71232977    2.93954140    0.54489720   -1.00000000  -1.10951e+01
    5.00    3.66174505    3.66174119    1.90422873    3.71689630    2.91969963    0.54489720   -1.00000000  -1.10098e+01
    5.00    3.83520799    3.83520390    1.93830251    3.71812704    2.91070222    0.54489720   -1.00000000  -1.09818e+01
    5.00    4.01916277    4.01915845    1.97641136    3.71951044    2.89851206    0.54489720   -1.00000000  -1.09482e+01
    5.00    4.17180430    4.17179982    2.01475686    3.72102999    2.88241662    0.54489720   -1.00000000  -1.09102e+01
    5.00    4.30207039    4.30206574    2.04717215    3.72237799    2.86869140    0.54489720   -1.00000000  -1.08773e+01
    5.00    4.45018562    4.45018078    2.08696343    3.72388121    2.84964972    0.54489720   -1.00000000  -1.08369e+01
    5.00    4.60738770    4.60738261    2.13275741    3.72543973    2.82523353    0.54489720   -1.00000000  -1.07885e+01
    5.00    4.85440269    4.85439716    2.22216786    3.72832621    2.76999209    0.54489720   -1.00000000  -1.06839e+01
    5.00    5.04470823    5.04470230    2.31179550    3.73142818    2.70948628    0.54489720   -1.00000000  -1.05742e+01
    5.00    5.16435722    5.16435098    2.37840516    3.73405605    2.66357818    0.54489720   -1.00000000  -1.04903e+01
    5.00    5.28596965    5.28596305    2.44609529    3.73753555    2.61988701    0.54489720   -1.00000000  -1.04034e+01
    5.00    5.43981556    5.43980841    2.52210717    3.74339123    2.57978714    0.54489720   -1.00000000  -1.03136e+01
    5.00    5.59210734    5.59209957    2.58562900    3.75112006    2.55920727    0.54489720   -1.00000000  -1.02460e+01
    5.00    5.72032576    5.72031740    2.63202491    3.76031528    2.55938431    0.54489720   -1.00000000  -1.02030e+01
    5.00    5.82558018    5.82557131    2.66848167    3.77054243    2.57179040    0.54489720   -1.00000000  -1.01773e+01
    5.00    5.90922895    5.90921965    2.69627909    3.78076145    2.59102696    0.54489720   -1.00000000  -1.01616e+01
    5.00    5.99107283    5.99106311    2.72411322    3.79201766    2.61424269    0.54489720   -1.00000000  -1.01491e+01
    5.00    6.05729232    6.05728224    2.74688318    3.80181778    2.63540972    0.54489720   -1.00000000  -1.01387e+01
    5.00    6.11762304    6.11761264    2.76823830    3.81102165    2.65516573    0.54489720   -1.00000000  -1.01294e+01
    5.00    6.17975232    6.17974158    2.79091119    3.82075462    2.67584846    0.54489720   -1.00000000  -1.01199e+01
    5.00    6.24484447    6.24483336    2.81481330    3.83094366    2.69723581    0.54489720   -1.00000000  -1.01089e+01
    5.00    6.30881484    6.30880337    2.83887474    3.84108350    2.71814391    0.54489720   -1.00000000  -1.00975e+01
    5.00    6.37636400    6.37635214    2.86534141    3.85208771    2.74035101    0.54489720   -1.00000000  -1.00851e+01
    5.00    6.44651341    6.44650115    2.89205470    3.86308959    2.76216760    0.54489720   -1.00000000  -1.00680e+01
    5.00    6.50728661    6.50727399    2.91504853    3.87249063    2.78055768    0.54489720   -1.00000000  -1.00517e+01
    5.00    6.56728867    6.56727570    2.93847548    3.88198458    2.79883833    0.54489720   -1.00000000  -1.00358e+01
    5.00    6.62929579    6.62928245    2.96345797    3.89204246    2.81794386    0.54489720   -1.00000000  -1.00194e+01
    5.00    6.68871869    6.68870498    2.98811455    3.90190864    2.83644778    0.54489720   -1.00000000  -1.00037e+01
    5.00    6.74755497    6.74754089    3.01329856    3.91193842    2.85504216    0.54489720   -1.00000000  -9.98806e+00
    5.00    6.79753884    6.79752444    3.03521510    3.92066129    2.87112582    0.54489720   -1.00000000  -9.97485e+00
    5.00    6.85532809    6.85531331    3.06107573    3.93094474    2.88999316    0.54489720   -1.00000000  -9.95967e+00
    5.00    6.90506482    6.90504970    3.08376359    3.93999970    2.90661848    0.54489720   -1.00000000  -9.94667e+00
    5.00    6.95468060    6.95466514    3.10676508    3.94921454    2.92356220    0.54489720   -1.00000000  -9.93380e+00
    5.00    7.00402232    7.00400651    3.12997034    3.95855991    2.94080718    0.54489720   -1.00000000  -9.92114e+00
    5.00    7.05294009    7.05292393    3.15326103    3.96800460    2.95833766    0.54489720   -1.00000000  -9.90877e+00
    5.00    7.10135342    7.10133690    3.17656298    3.97753196    2.97615621    0.54489720   -1.00000000  -9.89675e+00
    5.00    7.14908988    7.14907300    3.19974419    3.98710096    2.99421992    0.54489720   -1.00000000  -9.88516e+00
    5.00    7.19608346    7.19606622    3.22271515    3.99668776    3.01251889    0.54489720   -1.00000000  -9.87403e+00
    5.00    7.24228156    7.24226395    3.24538415    4.00626719    3.03104087    0.54489720   -1.00000000  -9.86344e+00
    5.00    7.28763470    7.28761673    3.26767177    4.01581498    3.04976510    0.54489720   -1.00000000  -9.85342e+00
    5.00    7.33208296    7.33206462    3.28950839    4.02530699    3.06866099    0.54489720   -1.00000000  -9.84401e+00
    5.00    7.37560590    7.37558721    3.31083480    4.03472175    3.08770047    0.54489720   -1.00000000  -9.83522e+00
    5.00    7.41821937    7.41820032    3.33162881    4.04404950    3.10686778    0.54489720   -1.00000000  -9.82705e+00
    5.00    7.45992367    7.45990426    3.35183841    4.05327185    3.12614138    0.54489720   -1.00000000  -9.81954e+00
    5.00    7.50077690    7.50075713    3.37145188    4.06238427    3.14551841    0.54489720   -1.00000000  -9.81266e+00
    5.00    7.54082759    7.54080746    3.39046323    4.07138282    3.16499218    0.54489720   -1.00000000  -9.80644e+00
    5.00    7.58012154    7.58010106    3.40887769    4.08026671    3.18455713    0.54489720   -1.00000000  -9.80084e+00
    5.00    7.62308089    7.62306003    3.42750452    4.08943437    3.20513914    0.54489720   -1.00000000  -9.79450e+00
    5.00    7.68126122    7.68123986    3.45089250    4.10121440    3.23215294    0.54489720   -1.00000000  -9.78593e+00
    5.00    7.72674191    7.72672015    3.46881188    4.11046057    3.25378356    0.54489720   -1.00000000  -9.78003e+00
    5.00    7.77139050    7.77136835    3.48608377    4.11955246    3.27539762    0.54489720   -1.00000000  -9.77488e+00
    5.00    7.82398753    7.82396491    3.50577324    4.13016628    3.30109590    0.54489720   -1.00000000  -9.76941e+00
    5.00    7.87340873    7.87338567    3.52358886    4.14002613    3.32543669    0.54489720   -1.00000000  -9.76485e+00
    5.00    7.91262809    7.91260467    3.53740124    4.14783376    3.34501100    0.54489720   -1.00000000  -9.76180e+00
    5.00    7.96119275    7.96116890    3.55410321    4.15747734    3.36955326    0.54489720   -1.00000000  -9.75873e+00
    5.00    8.01105084    8.01102654    3.57043231    4.16713224    3.39454252    0.54489720   -1.00000000  -9.75460e+00
    5.00    8.06768791    8.06766310    3.58720325    4.17725416    3.42115637    0.54489720   -1.00000000  -9.74226e+00
    5.00    8.11409351    8.11406827    3.60056720    4.18549102    3.44311361    0.54489720   -1.00000000  -9.73082e+00
    5.00    8.17088216    8.17085639    3.61653621    4.19551639    3.47015093    0.54489720   -1.00000000  -9.71620e+00
    5.00    8.22751350    8.22748719    3.63203263    4.20544249    3.49725573    0.54489720   -1.00000000  -9.70087e+00
    5.00    8.28403944    8.28401256    3.64708701    4.21527511    3.52442327    0.54489720   -1.00000000  -9.68517e+00
    5.00    8.34052165    8.34049419    3.66171163    4.22501351    3.55164141    0.54489720   -1.00000000  -9.66932e+00
    5.00    8.39699489    8.39696683    3.67597514    4.23467447    3.57891050    0.54489720   -1.00000000  -9.65339e+00
    5.00    8.45356462    8.45353594    3.68985401    4.24425036    3.60622882    0.54489720   -1.00000000  -9.63781e+00
    5.00    8.51565800    8.51562863    3.70469837    4.25466741    3.63622888    0.54489720   -1.00000000  -9.62151e+00
    5.00    8.57196043    8.57193040    3.71771916    4.26397787    3.66332992    0.54489720   -1.00000000  -9.60708e+00
    5.00    8.63587512    8.63584430    3.73200078    4.27437909    3.69392253    0.54489720   -1.00000000  -9.59146e+00
    5.00    8.69348129    8.69344975    3.74452787    4.28364631    3.72141103    0.54489720   -1.00000000  -9.57848e+00
    5.00    8.76317525    8.76314281    3.75917497    4.29467265    3.75443427    0.54489720   -1.00000000  -9.56408e+00
    5.00    8.82186262    8.82182938    3.77107936    4.30379083    3.78200456    0.54489720   -1.00000000  -9.55313e+00
    5.00    8.88116898    8.88113492    3.78274842    4.31284911    3.80960228    0.54489720   -1.00000000  -9.54313e+00
    5.00    8.95329601    8.95326092    3.79643972    4.32364143    3.84276972    0.54489720   -1.00000000  -9.53256e+00
    5.00    9.01519589    9.01515640    3.80748404    4.33250798    3.87027575    0.54489720   -1.00000000  -9.45572e+00
    5.00    9.09409890    9.09403962    3.81991652    4.34279925    3.90261790    0.54489720   -1.00000000  -9.19845e+00
    5.00    9.17449906    9.17441868    3.83199596    4.35297833    3.93493278    0.54489720   -1.00000000  -9.02883e+00
    5.00    9.24635446    9.24625416    3.84220742    4.36176148    3.96314100    0.54489720   -1.00000000  -8.91420e+00
    5.00    9.33181508    9.33169029    3.85360557    4.37181748    3.99587627    0.54489720   -1.00000000  -8.90678e+00
    5.00    9.42026381    9.42011515    3.86428441    4.38166215    4.02862226    0.54489720   -1.00000000  -9.60711e+00
    5.00    9.51267779    9.51250440    3.87410242    4.39126249    4.06143319    0.54489720   -1.00000000  -9.60371e+00
    5.00    9.61573394    9.61553297    3.88395805    4.40130813    4.09647452    0.54489720   -1.00000000  -9.59311e+00
    5.00    9.72764236    9.72741142    3.89393147    4.41155970    4.13262677    0.54489720   -1.00000000  -9.56688e+00
    5.00    9.83341270    9.83315337    3.90301027    4.42077184    4.16523508    0.54489720   -1.00000000  -9.53639e+00
    5.00    9.94367261    9.94338360    3.91237379    4.42991471    4.19748700    0.54489720   -1.00000000  -9.49927e+00
    5.00   10.07245367   10.07214236    3.92278669    4.43898312    4.22892335    0.54489720   -1.00000000  -9.44188e+00
    5.00   10.24346763   10.24313933    3.93634333    4.44923367    4.26344717    0.54489720   -1.00000000  -9.36484e+00
    5.00   10.40752899   10.40718407    3.94950122    4.45817288    4.29283661    0.54489720   -1.00000000  -9.30312e+00
    5.00   10.59656483   10.59620035    3.96353851    4.46695167    4.32173863    0.54489720   -1.00000000  -9.24777e+00
    5.00   10.82968592   10.82929681    3.97635008    4.47487068    4.35025192    0.54489720   -1.00000000  -9.20664e+00
    5.00   11.04254680   11.04213408    3.98102181    4.47846466    4.36861299    0.54489720   -1.00000000  -9.18289e+00
    5.00   11.07989238   11.07947490    3.94774993    4.46222524    4.33833830    0.54489720   -1.00000000  -9.09442e+00
    5.00   11.08008039   11.07966289    3.94757095    4.46213769    4.33817419    0.54489720   -1.00000000  -9.09397e+00
    5.00   11.15271002   11.15228337    3.96423751    4.46681679    4.34296835    0.54489720   -1.00000000  -9.19692e+00
    5.00   11.47406304   11.47359544    3.98054438    4.47201125    4.35958174    0.54489720   -1.00000000  -9.13517e+00
    5.00   11.89403068   11.89350856    4.00419750    4.47666010    4.37039258    0.54489720   -1.00000000  -9.09344e+00
    5.00   12.34120153   12.34060917    4.03843337    4.48190915    4.37257688    0.54489720   -1.00000000  -8.99272e+00
    5.00   12.62093777   12.62029813    4.06263284    4.48545746    4.37193329    0.54489720   -1.00000000  -8.92986e+00
    5.00   12.94931869   12.94862225    4.09271307    4.48982405    4.37031011    0.54489720    0.00000000  -8.86453e+00
    5.00   12.95188512   12.95118822    4.09295639    4.48985936    4.37029395    0.54489720    0.00000000  -8.86404e+00
    5.00   13.33718063   13.33641520    4.12947639    4.49515578    4.36785516    0.54489720    0.00000000  -8.79652e+00
    5.00   13.34016908   13.33940311    4.12976415    4.49519747    4.36783420    0.54489720    0.00000000  -8.79602e+00
    5.00   13.78871067   13.78786217    4.17295636    4.50144930    4.36466160    0.54489720    0.00000000  -8.72749e+00
    5.00   13.79217064   13.79132150    4.17329187    4.50149788    4.36463618    0.54489720    0.00000000  -8.72700e+00
    5.00   14.35289010   14.35192019    4.22339155    4.50870460    4.36089122    0.54489720    0.00000000  -8.62513e+00
    5.00   14.35739502   14.35642405    4.22377487    4.50875959    4.36086283    0.54489720    0.00000000  -8.62427e+00
    5.00   15.03461177   15.03347551    4.28097781    4.51695051    4.35658814    0.54489720    0.00000000  -8.50736e+00
    5.00   15.04049470   15.03935666    4.28140681    4.51701129    4.35655749    0.54489720    0.00000000  -8.50584e+00
    5.00   15.05933520   15.05819099    4.28278083    4.51720572    4.35645836    0.54489720    0.00000000  -8.50101e+00
    5.00   15.85519935   15.85380701    4.34082375    4.52541708    4.35226209    0.54489720    0.00000000  -8.33413e+00
    5.00   16.06901561   16.06754815    4.35642820    4.52762327    4.35112441    0.54489720    0.00000000  -8.29860e+00
    5.00   16.57387795   16.57224789    4.39327247    4.53283504    4.34844935    0.54489720    0.00000000  -8.22438e+00
    5.00   16.90512724   16.90337558    4.41745738    4.53625318    4.34667760    0.54489720    0.00000000  -8.18198e+00
    5.00   17.38300053   17.38107145    4.45235540    4.54118536    4.34411780    0.54489720    0.00000000  -8.12727e+00
    5.00   17.55899275   17.55700364    4.46520590    4.54300270    4.34318064    0.54489720    0.00000000  -8.10868e+00
    5.00   18.09650334   18.09429901    4.50353605    4.54841398    4.34039742    0.54489720    0.00000000  -8.05167e+00
    5.00   18.66536195   18.66288983    4.53959221    4.55348130    4.33796340    0.54489720    0.00000000  -7.97816e+00
    5.00   19.12610925   19.12340668    4.56824598    4.55748971    4.33600630    0.54489720    0.00000000  -7.92378e+00
    5.00   19.20003969   19.19729653    4.57260783    4.55809078    4.33569497    0.54489720    0.00000000  -7.91449e+00
    5.00   19.76289675   19.75984478    4.60581896    4.56266802    4.33332624    0.54489720    0.00000000  -7.84958e+00
    5.00   20.40779448   20.40434249    4.64177355    4.56760520    4.33083580    0.54489720    0.00000000  -7.77443e+00
    5.00   21.07062642   21.06673218    4.67747547    4.57249666    4.32841127    0.54489720    0.00000000  -7.70316e+00
    5.00   22.03840396   22.03382877    4.72938628    4.57960501    4.32488381    0.54489720    0.00000000  -7.61536e+00
    5.00   22.45018437   22.44527217    4.74917566    4.58228556    4.32359231    0.54489720    0.00000000  -7.57274e+00
    5.00   23.13643729   23.13094493    4.78216307    4.58675494    4.32144069    0.54489720    0.00000000  -7.50986e+00
    5.00   23.64401653   23.63807353    4.80655775    4.59006051    4.31985245    0.54489720    0.00000000  -7.46855e+00
    5.00   24.26984740   24.26330698    4.83530337    4.59391974    4.31795213    0.54489720    0.00000000  -7.41720e+00
    5.00   24.88515271   24.87797350    4.86183063    4.59743729    4.31618165    0.54489720    0.00000000  -7.36583e+00
    5.00   25.59001993   25.58207683    4.89220845    4.60145824    4.31412931    0.54489720    0.00000000  -7.31359e+00
    5.00   26.40956926   26.40066102    4.92594092    4.60592672    4.31197593    0.54489720    0.00000000  -7.25387e+00
    5.00   27.18795090   27.17805275    4.95643305    4.60995439    4.31010893    0.54489720    0.00000000  -7.19897e+00
    5.00   28.03736370   28.02633227    4.98959249    4.61433305    4.30807855    0.54489720    0.00000000  -7.14557e+00
    5.00   29.06432387   29.05176024    5.02632197    4.61913068    4.30590865    0.54489720    0.00000000  -7.07873e+00
    5.00   30.08935796   30.07519038    5.06272467    4.62387815    4.30374894    0.54489720    0.00000000  -7.02003e+00
    5.00   30.99329989   30.97761268    5.09238408    4.62768481    4.30196928    0.54489720    0.00000000  -6.96743e+00
    5.00   32.09834858   32.08070439    5.12840621    4.63230934    4.29982902    0.54489720    0.00000000  -6.90989e+00
    5.00   33.09102313   33.07147351    5.15844865    4.63611297    4.29805157    0.54489720    0.00000000  -6.85824e+00
    5.00   34.08709442   34.06554146    5.18840649    4.63990414    4.29628728    0.54489720    0.00000000  -6.81132e+00
    5.00   35.92088732   35.89537465    5.23981478    4.64629562    4.29317168    0.54489720    0.00000000  -6.72810e+00
    5.00   37.06222684   37.03411032    5.26883689    4.64983846    4.29143394    0.54489720    0.00000000  -6.67652e+00
    5.00   38.35632926   38.32510980    5.30148449    4.65381223    4.28946133    0.54489720    0.00000000  -6.62403e+00
    5.00   39.63458141   39.60013799    5.33373674    4.65773950    4.28751583    0.54489720    0.00000000  -6.57766e+00
    5.00   40.34365356   40.30745614    5.35046887    4.65974803    4.28650090    0.54489720    0.00000000  -6.55154e+00
    5.00   40.83513241   40.79775252    5.36121012    4.66101415    4.28584413    0.54489720    0.00000000  -6.53263e+00
    5.00   41.36104225   41.32235397    5.37270196    4.66236865    4.28514171    0.54489720    0.00000000  -6.51325e+00
    5.00   41.85122715   41.81127313    5.38340602    4.66362907    4.28448575    0.54489720    0.00000000  -6.49589e+00
    5.00   42.38702580   42.34563981    5.39510358    4.66500615    4.28376853    0.54489720    0.00000000  -6.47766e+00
    5.00   42.91494587   42.87209634    5.40662413    4.66636228    4.28306381    0.54489720    0.00000000  -6.46039e+00
    5.00   43.45470789   43.41030785    5.41840062    4.66774731    4.28233938    0.54489720    0.00000000  -6.44338e+00
    5.00   43.95630168   43.91040654    5.42933846    4.66903396    4.28167011    0.54489720    0.00000000  -6.42813e+00
    5.00   44.54977549   44.50204355    5.44227316    4.67055429    4.28087662    0.54489720    0.00000000  -6.41072e+00
    5.00   45.48584108   45.43530178    5.46070095    4.67268438    4.27979305    0.54489720    0.00000000  -6.38125e+00
    5.00   50.04248673   49.97741529    5.54151672    4.68184851    4.27526872    0.54489716    0.00000000  -6.24930e+00
    5.00   51.80024109   51.72958713    5.57269539    4.68538446    4.27352328    0.54489715    0.00000000  -6.20749e+00
    5.00   52.55501395   52.48193527    5.58608503    4.68690321    4.27277364    0.54489715    0.00000000  -6.19070e+00
    5.00   53.08808118   53.01326974    5.59554298    4.68797637    4.27224480    0.54489714    0.00000000  -6.17922e+00
    5.00   67.48788586   67.35544681    5.79933319    4.70974085    4.26049323    0.54489371    0.00000000  -5.90481e+00
