# log(age)     Mini          Mact          logl          logt          logg      Composition      Phase         logMdot
    5.00    8.04541528    8.04538426    3.68010457    4.38843675    4.17184579    0.54489720   -1.00000000  -1.00011e+01
    5.00    8.14688821    8.14685554    3.69542584    4.39677671    4.19507489    0.54489720   -1.00000000  -9.94728e+00
    5.00    8.27013391    8.27009919    3.71394983    4.40677858    4.22286262    0.54489720   -1.00000000  -9.89397e+00
    5.00    8.37409408    8.37405756    3.72957734    4.41512460    4.24593693    0.54489720   -1.00000000  -9.85653e+00
    5.00    8.50030309    8.50026432    3.74862714    4.42516334    4.27349794    0.54489720   -1.00000000  -9.81783e+00
    5.00    8.61494336    8.61490249    3.76606387    4.43420861    4.29810632    0.54489720   -1.00000000  -9.78695e+00
    5.00    8.73610442    8.73606124    3.78468984    4.44369730    4.32363274    0.54489720   -1.00000000  -9.75896e+00
    5.00    8.84524367    8.84519834    3.80166957    4.45219719    4.34623522    0.54489720   -1.00000000  -9.73560e+00
    5.00    8.97790338    8.97785539    3.82255978    4.46246459    4.37320040    0.54489720   -1.00000000  -9.70944e+00
    5.00    9.12061197    9.12054267    3.84265296    4.47189673    4.39748408    0.54489720   -1.00000000  -9.73747e+00
    5.00    9.27379415    9.27369842    3.86372304    4.48158782    4.42218645    0.54489720   -1.00000000  -9.77419e+00
    5.00    9.46325791    9.46312961    3.88920980    4.49319812    4.45180891    0.54489720   -1.00000000  -9.81310e+00
    5.00    9.62930561    9.62914885    3.91000350    4.50268601    4.47656350    0.54489720   -1.00000000  -9.84271e+00
    5.00    9.84806584    9.84787167    3.93280513    4.51337746    4.50653602    0.54489720   -1.00000000  -9.88046e+00
    5.00   10.09999988   10.09977324    3.94838838    4.52163198    4.53506100    0.54489720   -1.00000000  -9.88740e+00
    5.00   10.30589427   10.30565406    3.95294463    4.52522311    4.55339144    0.54489720   -1.00000000  -9.86190e+00
    5.00   10.35493680   10.35469333    3.91716133    4.50822306    4.52320445    0.54489720   -1.00000000  -9.77186e+00
    5.00   10.35508791   10.35484442    3.91697518    4.50813396    4.52304045    0.54489720   -1.00000000  -9.77144e+00
    5.00   10.40503568   10.40478891    3.92926096    4.51161274    4.52673715    0.54489720   -1.00000000  -9.88252e+00
    5.00   10.64602615   10.64576339    3.93864880    4.51523143    4.54179890    0.54489720   -1.00000000  -9.83501e+00
    5.00   10.85458609   10.85430941    3.94278665    4.51652941    4.55148547    0.54489720   -1.00000000  -9.83479e+00
    5.00   11.09137216   11.09107865    3.95064906    4.51767424    4.55767383    0.54489720   -1.00000000  -9.82795e+00
    5.00   11.48611973   11.48579536    3.97376706    4.52030638    4.56000061    0.54489720   -1.00000000  -9.78520e+00
    5.00   11.74667115   11.74632630    3.99516580    4.52281079    4.55846485    0.54489720    0.00000000  -9.75436e+00
    5.00   11.74873642   11.74839141    3.99536159    4.52283463    4.55844247    0.54489720    0.00000000  -9.75407e+00
    5.00   12.07522803   12.07485629    4.02604119    4.52658763    4.55488423    0.54489720    0.00000000  -9.70613e+00
    5.00   12.52552697   12.52511391    4.06907838    4.53207014    4.54942950    0.54489720    0.00000000  -9.61751e+00
    5.00   12.52909389   12.52868050    4.06943229    4.53211650    4.54938499    0.54489720    0.00000000  -9.61683e+00
    5.00   13.05830996   13.05784675    4.12161982    4.53897909    4.54289309    0.54489720    0.00000000  -9.52324e+00
    5.00   13.06149437   13.06103082    4.12191341    4.53901875    4.54286062    0.54489720    0.00000000  -9.52253e+00
    5.00   13.52643162   13.52591838    4.16470873    4.54477732    4.53806241    0.54489720    0.00000000  -9.43037e+00
    5.00   13.52989622   13.52938260    4.16502772    4.54482090    4.53802924    0.54489720    0.00000000  -9.42974e+00
    5.00   14.05349372   14.05292258    4.21282483    4.55132846    4.53299414    0.54489720    0.00000000  -9.34162e+00
    5.00   14.05922062   14.05864878    4.21330726    4.55139453    4.53294761    0.54489720    0.00000000  -9.34049e+00
    5.00   14.92304970   14.92237157    4.28603150    4.56136481    4.52598549    0.54489720    0.00000000  -9.19608e+00
    5.00   14.92962431   14.92894537    4.28658342    4.56144112    4.52593580    0.54489720    0.00000000  -9.19514e+00
    5.00   14.94852788   14.94784660    4.28817100    4.56166041    4.52579175    0.54489720    0.00000000  -9.19247e+00
    5.00   15.58919873   15.58843024    4.33807434    4.56851910    4.52137834    0.54489720    0.00000000  -9.09029e+00
    5.00   16.53911397   16.53820497    4.40842680    4.57821573    4.51551849    0.54489720    0.00000000  -8.95535e+00
    5.00   16.54976403   16.54885337    4.40918893    4.57832112    4.51545831    0.54489720    0.00000000  -8.95393e+00
    5.00   16.82751345   16.82655991    4.42906861    4.58106927    4.51388333    0.54489720    0.00000000  -8.91831e+00
    5.00   17.93272173   17.93157883    4.50363651    4.59139437    4.50830762    0.54489719    0.00000000  -8.77990e+00
    5.00   17.94220137   17.94105679    4.50426852    4.59148219    4.50826219    0.54489719    0.00000000  -8.77886e+00
    5.00   17.95167433   17.95052807    4.50490009    4.59156995    4.50821679    0.54489719    0.00000000  -8.77781e+00
    5.00   19.45224434   19.45078427    4.59271933    4.60368038    4.50231618    0.54489711    0.00000000  -8.58203e+00
    5.00   19.55114181   19.54965506    4.59758888    4.60434185    4.50201671    0.54489710    0.00000000  -8.56700e+00
    5.00   19.56770647   19.56621550    4.59840456    4.60445268    4.50196667    0.54489710    0.00000000  -8.56454e+00
    5.00   21.60861920   21.60659910    4.69891204    4.61811105    4.49580225    0.54489638    0.00000000  -8.33506e+00
    5.00   21.62027023   21.61824705    4.69948576    4.61818912    4.49576747    0.54489636    0.00000000  -8.33405e+00
    5.00   22.06085779   22.05870981    4.72117944    4.62113975    4.49444861    0.54489610    0.00000000  -8.29712e+00
    5.00   22.64036822   22.63805492    4.74971588    4.62502208    4.49271667    0.54489516    0.00000000  -8.25287e+00
    5.00   23.63167221   23.62909429    4.79853825    4.63166524    4.48975440    0.54489258    0.00000000  -8.18648e+00
    5.00   24.29957115   24.29679583    4.83142939    4.63614053    4.48775924    0.54488994    0.00000000  -8.14668e+00
    5.00   25.14079741   25.13777173    4.87286155    4.64177807    4.48524431    0.54488279    0.00000000  -8.10122e+00
    5.00   26.24471003   26.24133602    4.92466279    4.64879771    4.48217547    0.54486675    0.00000000  -8.04173e+00
    5.00   26.51296919   26.50949302    4.93505415    4.65018001    4.48162920    0.54486141    0.00000000  -8.02332e+00
    5.00   28.21366785   28.20953471    5.00021723    4.65883677    4.47821730    0.54481905    0.00000000  -7.91994e+00
    5.00   28.96143819   28.95698819    5.02666899    4.66231592    4.47688190    0.54479309    0.00000000  -7.87590e+00
    5.00   29.61069753   29.60596695    5.04963734    4.66533653    4.47572024    0.54476642    0.00000000  -7.84094e+00
    5.00   30.96524012   30.95994988    5.09469715    4.67117250    4.47335911    0.54469819    0.00000000  -7.76950e+00
    5.00   32.56280428   32.55684010    5.14508658    4.67762571    4.47068771    0.54460494    0.00000000  -7.69229e+00
    5.00   34.53921614   34.53238435    5.20299734    4.68490840    4.46751386    0.54448962    0.00000000  -7.60406e+00
    5.00   35.59703385   35.58973039    5.23220593    4.68847376    4.46569291    0.54442143    0.00000000  -7.55974e+00
    5.00   37.59373075   37.58555933    5.28461393    4.69497179    4.46298456    0.54438410    0.00000000  -7.48215e+00
    5.00   40.13501187   40.12578754    5.34292278    4.70200672    4.45997606    0.54443071    0.00000000  -7.38606e+00
    5.00   41.56863279   41.55879379    5.37501171    4.70584934    4.45829315    0.54450389    0.00000000  -7.33866e+00
    5.00   44.86005448   44.84873646    5.44869203    4.71466820    4.45440763    0.54478803    0.00000000  -7.24593e+00
    5.00   45.93746880   45.92573112    5.46948689    4.71711138    4.45343131    0.54480197    0.00000000  -7.21549e+00
    5.00   47.08602200   47.07384307    5.49113126    4.71964545    4.45243275    0.54479704    0.00000000  -7.18464e+00
    5.00   50.29202354   50.27849539    5.55085736    4.72662302    4.44969731    0.54483589    0.00000000  -7.10762e+00
    5.00   50.32506360   50.31152392    5.55140475    4.72668516    4.44967196    0.54483592    0.00000000  -7.10681e+00
    5.00   50.35830841   50.34475710    5.55195553    4.72674768    4.44964647    0.54483595    0.00000000  -7.10600e+00
    5.00   55.82576246   55.81008143    5.64106157    4.73681269    4.44546238    0.54485228    0.00000000  -6.98840e+00
    5.00   56.48200624   56.46606325    5.65070774    4.73787548    4.44502656    0.54485871    0.00000000  -6.97518e+00
    5.00   56.50870982   56.49275538    5.65110146    4.73791871    4.44500755    0.54485878    0.00000000  -6.97465e+00
    5.00   56.53537821   56.51941232    5.65149465    4.73796188    4.44498857    0.54485886    0.00000000  -6.97412e+00
    5.00   58.08736861   58.07067906    5.67443224    4.74047326    4.44382353    0.54485390    0.00000000  -6.94435e+00
    5.00   61.74253604   61.72437412    5.72561089    4.74603176    4.44144634    0.54489077    0.00000000  -6.87915e+00
    5.00   61.83640344   61.81820921    5.72685416    4.74616443    4.44138631    0.54489070    0.00000000  -6.87753e+00
    5.00   61.93017189   61.91194528    5.72809613    4.74629696    4.44132634    0.54489063    0.00000000  -6.87593e+00
    5.00   62.02384158   62.00558256    5.72933678    4.74642935    4.44126643    0.54489056    0.00000000  -6.87433e+00
    5.00   64.24125696   64.22221834    5.75872274    4.74956308    4.43983081    0.54488803    0.00000000  -6.83812e+00
    5.00   68.47228568   68.45172167    5.81047354    4.75495843    4.43728561    0.54488586    0.00000000  -6.77330e+00
    5.00   75.00576038   74.98223366    5.88367044    4.76236903    4.43355490    0.54488604    0.00000000  -6.68452e+00
    5.00  131.08073038  131.00471911    6.28796965    4.79255469    4.39227487    0.54526944    0.00000000  -6.14302e+00
    5.00  136.20279136  136.12527585    6.31579297    4.79634381    4.39625994    0.54519680    0.00000000  -6.13360e+00
    5.00  136.25473566  136.17720413    6.31606601    4.79638044    4.39629756    0.54519645    0.00000000  -6.13352e+00
    5.00  136.30661858  136.22907112    6.31633871    4.79641703    4.39633514    0.54519608    0.00000000  -6.13343e+00
    5.00  142.61411736  142.53446583    6.34873015    4.80058185    4.40024201    0.54512512    0.00000000  -6.12210e+00
    5.00  147.70759427  147.62610421    6.37327725    4.80336221    4.40206440    0.54506581    0.00000000  -6.11016e+00
    5.00  147.74201595  147.66051308    6.37343876    4.80337944    4.40207318    0.54506550    0.00000000  -6.11007e+00
    5.00  159.44821102  159.35902721    6.42212119    4.80710978    4.40025751    0.54387056    0.00000000  -6.06211e+00
    5.00  159.55897110  159.46970113    6.42256765    4.80714023    4.40022939    0.54385440    0.00000000  -6.06164e+00
