# log(age)     Mini          Mact          logl          logt          logg      Composition      Phase         logMdot
    5.00    0.22349409    0.22349401   -0.04445094    3.58964458    3.14238725    0.54489720   -1.00000000  -1.24420e+01
    5.00    0.23155986    0.23155978   -0.01731346    3.59241935    3.14198195    0.54489720   -1.00000000  -1.24248e+01
    5.00    0.23962320    0.23962311    0.00962826    3.59516350    3.14164519    0.54489720   -1.00000000  -1.24110e+01
    5.00    0.24499649    0.24499640    0.02743165    3.59696578    3.14146540    0.54489720   -1.00000000  -1.24034e+01
    5.00    0.25445465    0.25445455    0.05672124    3.60004192    3.14123268    0.54489720   -1.00000000  -1.23839e+01
    5.00    0.26622529    0.26622518    0.09060953    3.60379090    3.14098059    0.54489720   -1.00000000  -1.23532e+01
    5.00    0.27800191    0.27800180    0.12456117    3.60755527    3.14073619    0.54489720   -1.00000000  -1.23281e+01
    5.00    0.28586575    0.28586562    0.14727724    3.61007780    3.14056358    0.54489720   -1.00000000  -1.23138e+01
    5.00    0.29766379    0.29766366    0.18140885    3.61386910    3.14028083    0.54489720   -1.00000000  -1.22956e+01
    5.00    0.31790523    0.31790509    0.23535171    3.61989792    3.13929332    0.54489720   -1.00000000  -1.22571e+01
    5.00    0.32240159    0.32240144    0.24729169    3.62122432    3.13875673    0.54489720   -1.00000000  -1.22472e+01
    5.00    0.32659458    0.32659443    0.25820906    3.62245306    3.13835783    0.54489720   -1.00000000  -1.22387e+01
    5.00    0.32930806    0.32930790    0.26488345    3.62324579    3.13848065    0.54489720   -1.00000000  -1.22348e+01
    5.00    0.34074148    0.34074132    0.29361462    3.62657879    3.13790460    0.54489720   -1.00000000  -1.22134e+01
    5.00    0.35279702    0.35279685    0.32349810    3.63006170    3.13703044    0.54489720   -1.00000000  -1.21905e+01
    5.00    0.36551088    0.36551070    0.35444626    3.63369241    3.13597509    0.54489720   -1.00000000  -1.21669e+01
    5.00    0.38447123    0.38447103    0.39967505    3.63899548    3.13392616    0.54489720   -1.00000000  -1.21317e+01
    5.00    0.39696299    0.39696278    0.42881971    3.64241417    3.13234936    0.54489720   -1.00000000  -1.21087e+01
    5.00    0.41408516    0.41408494    0.46629637    3.64675287    3.12997660    0.54489720   -1.00000000  -1.20760e+01
    5.00    0.43604041    0.43604017    0.51441588    3.65227854    3.12642109    0.54489720   -1.00000000  -1.20377e+01
    5.00    0.45673727    0.45673700    0.55853409    3.65722079    3.12251887    0.54489720   -1.00000000  -1.20030e+01
    5.00    0.47390757    0.47390729    0.59217495    3.66082558    3.11901054    0.54489720   -1.00000000  -1.19737e+01
    5.00    0.48382710    0.48382681    0.61155059    3.66291674    3.11707739    0.54489720   -1.00000000  -1.19585e+01
    5.00    0.50198542    0.50198511    0.64662335    3.66667199    3.11346992    0.54489720   -1.00000000  -1.19325e+01
    5.00    0.52247586    0.52247553    0.68143156    3.66999123    3.10890172    0.54489720   -1.00000000  -1.19018e+01
    5.00    0.54447634    0.54447600    0.71880494    3.67359971    3.10417543    0.54489720   -1.00000000  -1.18728e+01
    5.00    0.55761372    0.55761336    0.73920843    3.67537399    3.10119607    0.54489720   -1.00000000  -1.18558e+01
    5.00    0.57694939    0.57694901    0.76717734    3.67759027    3.09670562    0.54489720   -1.00000000  -1.18322e+01
    5.00    0.59442018    0.59441978    0.79235068    3.67960655    3.09280131    0.54489720   -1.00000000  -1.18125e+01
    5.00    0.62275074    0.62275031    0.82900632    3.68217137    3.08643929    0.54489720   -1.00000000  -1.17818e+01
    5.00    0.63731004    0.63730960    0.84727426    3.68340996    3.08324797    0.54489720   -1.00000000  -1.17673e+01
    5.00    0.66371682    0.66371635    0.87870280    3.68550812    3.07786407    0.54489720   -1.00000000  -1.17418e+01
    5.00    0.68802167    0.68802118    0.90630465    3.68733667    3.07322128    0.54489720   -1.00000000  -1.17197e+01
    5.00    0.70056380    0.70056329    0.92055099    3.68827653    3.07077171    0.54489720   -1.00000000  -1.17092e+01
    5.00    0.74375133    0.74375078    0.96322824    3.69090197    3.06364152    0.54489720   -1.00000000  -1.16718e+01
    5.00    0.78461993    0.78461934    1.00314956    3.69343075    3.05753583    0.54489720   -1.00000000  -1.16423e+01
    5.00    0.80433085    0.80433024    1.02173609    3.69461289    3.05487760    0.54489720   -1.00000000  -1.16296e+01
    5.00    0.84543208    0.84543143    1.05663651    3.69673533    3.05010993    0.54489720   -1.00000000  -1.16029e+01
    5.00    0.87379128    0.87379060    1.07909221    3.69810771    3.04736082    0.54489720   -1.00000000  -1.15857e+01
    5.00    0.91821705    0.91821632    1.11291196    3.70017437    3.04351398    0.54489720   -1.00000000  -1.15616e+01
    5.00    0.93935852    0.93935777    1.12801426    3.70112219    3.04209434    0.54489720   -1.00000000  -1.15508e+01
    5.00    1.00184297    1.00184215    1.16929421    3.70364941    3.03888749    0.54489720   -1.00000000  -1.15219e+01
    5.00    1.02221497    1.02221413    1.18195494    3.70444031    3.03813200    0.54489720   -1.00000000  -1.15133e+01
    5.00    1.06189177    1.06189089    1.20536529    3.70589157    3.03706627    0.54489720   -1.00000000  -1.14977e+01
    5.00    1.15116290    1.15116192    1.25311177    3.70888781    3.03635160    0.54489720   -1.00000000  -1.14673e+01
    5.00    1.22836611    1.22836504    1.29010068    3.71129165    3.03717132    0.54489720   -1.00000000  -1.14448e+01
    5.00    1.30761648    1.30761531    1.32504011    3.71353691    3.03836747    0.54489720   -1.00000000  -1.14244e+01
    5.00    1.35644688    1.35644566    1.34531435    3.71482167    3.03915970    0.54489720   -1.00000000  -1.14127e+01
    5.00    1.47275730    1.47275594    1.39065877    3.71758911    3.04061111    0.54489720   -1.00000000  -1.13860e+01
    5.00    1.60032259    1.60032109    1.43673471    3.72026167    3.04131049    0.54489720   -1.00000000  -1.13582e+01
    5.00    1.60627452    1.60627301    1.43907779    3.72036802    3.04099836    0.54489720   -1.00000000  -1.13534e+01
    5.00    1.61176645    1.61176494    1.44104424    3.72046436    3.04089872    0.54489720   -1.00000000  -1.13524e+01
    5.00    1.61677269    1.61677117    1.44260626    3.72056542    3.04109138    0.54489720   -1.00000000  -1.13530e+01
    5.00    1.65966173    1.65966016    1.45709161    3.72141679    3.04138611    0.54489720   -1.00000000  -1.13460e+01
    5.00    1.79609650    1.79609477    1.50136882    3.72378451    3.04086456    0.54489720   -1.00000000  -1.13185e+01
    5.00    1.91573018    1.91572831    1.53769364    3.72562053    3.03989179    0.54489720   -1.00000000  -1.12957e+01
    5.00    1.98863592    1.98863396    1.55887958    3.72667309    3.03915417    0.54489720   -1.00000000  -1.12823e+01
    5.00    2.13933213    2.13932999    1.60083001    3.72866044    3.03688084    0.54489720   -1.00000000  -1.12553e+01
    5.00    2.22833146    2.22832921    1.62447055    3.72971544    3.03515825    0.54489720   -1.00000000  -1.12396e+01
    5.00    2.38507962    2.38507718    1.66482338    3.73145277    3.03127918    0.54489720   -1.00000000  -1.12121e+01
    5.00    2.51405888    2.51405628    1.69718617    3.73278964    3.02713644    0.54489720   -1.00000000  -1.11893e+01
    5.00    2.58847780    2.58847511    1.71550772    3.73352100    3.02440902    0.54489720   -1.00000000  -1.11760e+01
    5.00    2.73697919    2.73697631    1.75176713    3.73489482    3.01787362    0.54489720   -1.00000000  -1.11487e+01
    5.00    2.85497363    2.85497060    1.78035371    3.73593439    3.01156927    0.54489720   -1.00000000  -1.11250e+01
    5.00    2.98432498    2.98432179    1.81232354    3.73709045    3.00360258    0.54489720   -1.00000000  -1.10998e+01
    5.00    3.66567544    3.66567136    2.02312782    3.74434114    2.91104132    0.54489720   -1.00000000  -1.08896e+01
    5.00    3.86752736    3.86752294    2.11138250    3.74701701    2.85678190    0.54489720   -1.00000000  -1.07879e+01
    5.00    4.01761761    4.01761289    2.19541708    3.74960155    2.79970702    0.54489720   -1.00000000  -1.06876e+01
    5.00    4.11659214    4.11658718    2.26207206    3.75187979    2.75265102    0.54489720   -1.00000000  -1.05994e+01
    5.00    4.22919419    4.22918891    2.34061971    3.75527102    2.69945415    0.54489720   -1.00000000  -1.05019e+01
    5.00    4.35594424    4.35593853    2.41901704    3.76034936    2.65417403    0.54489720   -1.00000000  -1.04054e+01
    5.00    4.47877632    4.47877013    2.48478349    3.76716368    2.62771915    0.54489720   -1.00000000  -1.03315e+01
    5.00    4.59361204    4.59360535    2.54128720    3.77572299    2.61653729    0.54489720   -1.00000000  -1.02766e+01
    5.00    4.68189598    4.68188887    2.58147243    3.78611906    2.62612149    0.54489720   -1.00000000  -1.02436e+01
    5.00    4.74988118    4.74987372    2.61225631    3.79637908    2.64266064    0.54489720   -1.00000000  -1.02244e+01
    5.00    4.80702056    4.80701281    2.63818072    3.80639317    2.66204674    0.54489720   -1.00000000  -1.02115e+01
    5.00    4.86166173    4.86165370    2.66227645    3.81648869    2.68317667    0.54489720   -1.00000000  -1.01995e+01
    5.00    4.90924583    4.90923754    2.68351923    3.82553502    2.70233723    0.54489720   -1.00000000  -1.01898e+01
    5.00    4.96503885    4.96503025    2.70877618    3.83640253    2.72549602    0.54489720   -1.00000000  -1.01792e+01
    5.00    5.01477555    5.01476668    2.73133178    3.84618724    2.74643672    0.54489720   -1.00000000  -1.01697e+01
    5.00    5.06845343    5.06844425    2.75525668    3.85664125    2.76889940    0.54489720   -1.00000000  -1.01586e+01
    5.00    5.11777867    5.11776922    2.77756726    3.86641104    2.78986883    0.54489720   -1.00000000  -1.01489e+01
    5.00    5.17136213    5.17135236    2.80213258    3.87720526    2.81304390    0.54489720   -1.00000000  -1.01387e+01
    5.00    5.21778854    5.21777850    2.82334557    3.88656619    2.83317144    0.54489720   -1.00000000  -1.01297e+01
    5.00    5.26659890    5.26658857    2.84527394    3.89629702    2.85416647    0.54489720   -1.00000000  -1.01198e+01
    5.00    5.32021665    5.32020599    2.86960664    3.90713507    2.87758003    0.54489720   -1.00000000  -1.01093e+01
    5.00    5.36848539    5.36847444    2.89170147    3.91702702    2.89900872    0.54489720   -1.00000000  -1.01003e+01
    5.00    5.41856008    5.41854882    2.91451943    3.92730550    2.92135303    0.54489720   -1.00000000  -1.00909e+01
    5.00    5.47127741    5.47126581    2.93816917    3.93805032    2.94484573    0.54489720   -1.00000000  -1.00806e+01
    5.00    5.51987195    5.51986004    2.96003858    3.94807188    2.96690014    0.54489720   -1.00000000  -1.00717e+01
    5.00    5.56633901    5.56632680    2.98098876    3.95774871    2.98832681    0.54489720   -1.00000000  -1.00635e+01
    5.00    5.62189996    5.62188739    3.00460426    3.96879437    3.01306811    0.54489720   -1.00000000  -1.00526e+01
    5.00    5.67007866    5.67006580    3.02317360    3.97759516    3.03303693    0.54489720   -1.00000000  -1.00415e+01
    5.00    5.72988443    5.72987118    3.04612755    3.98859889    3.05823772    0.54489720   -1.00000000  -1.00287e+01
    5.00    5.78759568    5.78758206    3.06818849    3.99930184    3.08298345    0.54489720   -1.00000000  -1.00172e+01
    5.00    5.83623207    5.83621813    3.08659423    4.00836412    3.10419350    0.54489720   -1.00000000  -1.00087e+01
    5.00    5.89448536    5.89447104    3.10849516    4.01927513    3.12996893    0.54489720   -1.00000000  -9.99920e+00
    5.00    5.94065563    5.94064100    3.12569800    4.02795642    3.15068724    0.54489720   -1.00000000  -9.99237e+00
    5.00    5.99777735    5.99776233    3.14676123    4.03872635    3.17665776    0.54489720   -1.00000000  -9.98474e+00
    5.00    6.05427065    6.05425524    3.16733791    4.04940143    3.20269193    0.54489720   -1.00000000  -9.97808e+00
    5.00    6.10304741    6.10303167    3.18480801    4.05861057    3.22543478    0.54489720   -1.00000000  -9.97331e+00
    5.00    6.15446841    6.15445231    3.20313157    4.06835489    3.24964789    0.54489720   -1.00000000  -9.96832e+00
    5.00    6.20931168    6.20929519    3.22230999    4.07872323    3.27573917    0.54489720   -1.00000000  -9.96405e+00
    5.00    6.26363223    6.26361536    3.24100469    4.08897234    3.30180101    0.54489720   -1.00000000  -9.96052e+00
    5.00    6.31762823    6.31761097    3.25928733    4.09912714    3.32787526    0.54489720   -1.00000000  -9.95766e+00
    5.00    6.37138595    6.37136831    3.27718610    4.10919716    3.35397774    0.54489720   -1.00000000  -9.95543e+00
    5.00    6.42058252    6.42056453    3.29323520    4.11835021    3.37794626    0.54489720   -1.00000000  -9.95419e+00
    5.00    6.47437008    6.47435170    3.31057372    4.12833774    3.40428111    0.54489720   -1.00000000  -9.95304e+00
    5.00    6.52796859    6.52794982    3.32755839    4.13823870    3.43061042    0.54489720   -1.00000000  -9.95242e+00
    5.00    6.58449393    6.58447473    3.34521395    4.14864147    3.45847871    0.54489720   -1.00000000  -9.95207e+00
    5.00    6.64542581    6.64540616    3.36378788    4.15972708    3.48846499    0.54489720   -1.00000000  -9.95274e+00
    5.00    6.69882622    6.69880618    3.37982727    4.16938489    3.51475328    0.54489720   -1.00000000  -9.95355e+00
    5.00    6.75232853    6.75230809    3.39563671    4.17898632    3.54105302    0.54489720   -1.00000000  -9.95474e+00
    5.00    6.80595707    6.80593624    3.41124137    4.18853710    3.56736372    0.54489720   -1.00000000  -9.95628e+00
    5.00    6.85972822    6.85970698    3.42664507    4.19803493    3.59367343    0.54489720   -1.00000000  -9.95816e+00
    5.00    6.92444491    6.92442319    3.44488021    4.20936000    3.62521835    0.54489720   -1.00000000  -9.96083e+00
    5.00    6.97860295    6.97858082    3.45989884    4.21874626    3.65149364    0.54489720   -1.00000000  -9.96337e+00
    5.00    7.04005621    7.04003363    3.47519993    4.22834480    3.67851815    0.54489720   -1.00000000  -9.96437e+00
    5.00    7.11980108    7.11977793    3.49371924    4.24000817    3.71153047    0.54489720   -1.00000000  -9.96468e+00
    5.00    7.18676359    7.18673996    3.50902609    4.24968752    3.73903726    0.54489720   -1.00000000  -9.96535e+00
    5.00    7.25106726    7.25104317    3.52315912    4.25861103    3.76444628    0.54489720   -1.00000000  -9.96564e+00
    5.00    7.32789310    7.32786846    3.53971383    4.26906633    3.79428358    0.54489720   -1.00000000  -9.96622e+00
    5.00    7.39243677    7.39241167    3.55345857    4.27774982    3.81911289    0.54489720   -1.00000000  -9.96704e+00
    5.00    7.48125803    7.48123230    3.57163550    4.28918399    3.85182821    0.54489720   -1.00000000  -9.96759e+00
    5.00    7.55701810    7.55699184    3.58691929    4.29878594    3.87933941    0.54489720   -1.00000000  -9.96830e+00
    5.00    7.64383442    7.64380754    3.60395765    4.30949170    3.91008563    0.54489720   -1.00000000  -9.96905e+00
    5.00    7.71323537    7.71320801    3.61719991    4.31781267    3.93404179    0.54489720   -1.00000000  -9.96963e+00
    5.00    7.79745295    7.79742499    3.63305516    4.32776487    3.96274560    0.54489720   -1.00000000  -9.97074e+00
    5.00    7.87820711    7.87817858    3.64755658    4.33683241    3.98895758    0.54489720   -1.00000000  -9.97133e+00
    5.00    7.96349121    7.96346208    3.66260390    4.34623753    4.01621938    0.54489720   -1.00000000  -9.97228e+00
    5.00    8.06442328    8.06439302    3.67919259    4.35653322    4.04611598    0.54489720   -1.00000000  -9.93616e+00
    5.00    8.15740718    8.15737562    3.69373180    4.36550765    4.07223080    0.54489720   -1.00000000  -9.89107e+00
    5.00    8.26446697    8.26443387    3.71014700    4.37563521    4.10180215    0.54489720   -1.00000000  -9.84699e+00
    5.00    8.37687260    8.37683780    3.72701048    4.38600718    4.13217635    0.54489720   -1.00000000  -9.80935e+00
    5.00    8.48199797    8.48196152    3.74247571    4.39546644    4.15992550    0.54489720   -1.00000000  -9.78112e+00
    5.00    8.58970482    8.58966665    3.75811416    4.40497582    4.18783400    0.54489720   -1.00000000  -9.75566e+00
    5.00    8.70947889    8.70943872    3.77539863    4.41533422    4.21810979    0.54489720   -1.00000000  -9.73287e+00
    5.00    8.81125454    8.81121263    3.79010847    4.42399466    4.24324774    0.54489720   -1.00000000  -9.71641e+00
    5.00    8.93581759    8.93577347    3.80822689    4.43443574    4.27326527    0.54489720   -1.00000000  -9.69893e+00
    5.00    9.05035071    9.05029588    3.82411518    4.44327408    4.29831688    0.54489720   -1.00000000  -9.70083e+00
    5.00    9.20166782    9.20158434    3.84373855    4.45374293    4.32749160    0.54489720   -1.00000000  -9.72372e+00
    5.00    9.34135987    9.34124998    3.86199678    4.46320625    4.35347749    0.54489720   -1.00000000  -9.73079e+00
    5.00    9.49410631    9.49396755    3.88183008    4.47325630    4.38083245    0.54489720   -1.00000000  -9.72946e+00
    5.00    9.66498122    9.66481017    3.90295804    4.48379575    4.40967974    0.54489720   -1.00000000  -9.71492e+00
    5.00    9.84709844    9.84689294    3.92236585    4.49357807    4.43773297    0.54489720   -1.00000000  -9.69422e+00
    5.00   10.08574056   10.08549985    3.93895742    4.50268505    4.46811339    0.54489720   -1.00000000  -9.66053e+00
    5.00   10.31021869   10.30996147    3.94516814    4.50735223    4.48986268    0.54489720   -1.00000000  -9.62968e+00
    5.00   10.38429691   10.38403420    3.90966426    4.49075134    4.46202916    0.54489720   -1.00000000  -9.53497e+00
    5.00   10.38445681   10.38419410    3.90947887    4.49066255    4.46186598    0.54489720   -1.00000000  -9.53454e+00
    5.00   10.42995221   10.42968613    3.92157157    4.49409601    4.46539022    0.54489720   -1.00000000  -9.65146e+00
    5.00   10.72484354   10.72455553    3.93268481    4.49851582    4.48416196    0.54489720   -1.00000000  -9.60827e+00
    5.00   10.93962448   10.93932043    3.93782958    4.49985694    4.49327162    0.54489720   -1.00000000  -9.60525e+00
    5.00   11.26479028   11.26445844    3.95325453    4.50195917    4.49876002    0.54489720   -1.00000000  -9.57236e+00
    5.00   11.63299786   11.63263346    3.98008194    4.50522727    4.49891824    0.54489720   -1.00000000  -9.52528e+00
    5.00   11.89137656   11.89098906    4.00384432    4.50817458    4.49670830    0.54489720    0.00000000  -9.49134e+00
    5.00   11.89339602   11.89300833    4.00404964    4.50820072    4.49668386    0.54489720    0.00000000  -9.49104e+00
    5.00   12.21739504   12.21697513    4.03495642    4.51212890    4.49307456    0.54489720    0.00000000  -9.42847e+00
    5.00   12.60674141   12.60628049    4.07290923    4.51705826    4.48837276    0.54489720    0.00000000  -9.35149e+00
    5.00   12.60974636   12.60928512    4.07320972    4.51709805    4.48833585    0.54489720    0.00000000  -9.35092e+00
    5.00   13.04899666   13.04848767    4.11668584    4.52284321    4.48298227    0.54489720    0.00000000  -9.27202e+00
    5.00   13.08415083   13.08363745    4.11989996    4.52326914    4.48260321    0.54489720    0.00000000  -9.26420e+00
    5.00   13.45744137   13.45688197    4.15418194    4.52783705    4.47860613    0.54489720    0.00000000  -9.18733e+00
    5.00   13.79299679   13.79239484    4.18499984    4.53196369    4.47509359    0.54489720    0.00000000  -9.12827e+00
    5.00   13.88693265   13.88631893    4.19363438    4.53312582    4.47413065    0.54489720    0.00000000  -9.11295e+00
    5.00   13.89004107   13.88942695    4.19391969    4.53316446    4.47409994    0.54489720    0.00000000  -9.11245e+00
    5.00   14.57761527   14.57690330    4.25275681    4.54110847    4.46788305    0.54489720    0.00000000  -8.98846e+00
    5.00   14.61907052   14.61835241    4.25625005    4.54158367    4.46753263    0.54489720    0.00000000  -8.98171e+00
    5.00   15.37967308   15.37883542    4.31791244    4.54996515    4.46144948    0.54489720    0.00000000  -8.85873e+00
    5.00   15.38515452   15.38431595    4.31833870    4.55002353    4.46141035    0.54489720    0.00000000  -8.85785e+00
    5.00   16.30902676   16.30802424    4.38837499    4.55956804    4.45491875    0.54489720    0.00000000  -8.72084e+00
    5.00   16.31843990   16.31743558    4.38905102    4.55966003    4.45485850    0.54489720    0.00000000  -8.71945e+00
    5.00   17.48410760   17.48286541    4.47038130    4.57071314    4.44769859    0.54489720    0.00000000  -8.56183e+00
    5.00   17.49073257   17.48948891    4.47082420    4.57077355    4.44766176    0.54489720    0.00000000  -8.56099e+00
    5.00   18.22191750   18.22050643    4.51873346    4.57729383    4.44368354    0.54489720    0.00000000  -8.47124e+00
    5.00   18.40451666   18.40305995    4.53013675    4.57883879    4.44274699    0.54489720    0.00000000  -8.44870e+00
    5.00   18.41026333   18.40880520    4.53049552    4.57888767    4.44271866    0.54489720    0.00000000  -8.44801e+00
    5.00   19.22692453   19.22525536    4.58057632    4.58568719    4.43873536    0.54489720    0.00000000  -8.35523e+00
    5.00   20.00256108   20.00067304    4.62587364    4.59181535    4.43522167    0.54489720    0.00000000  -8.27337e+00
    5.00   20.01476614   20.01287421    4.62652472    4.59190317    4.43517444    0.54489720    0.00000000  -8.27188e+00
    5.00   21.35123773   21.34891174    4.69782287    4.60152409    4.43001394    0.54489720    0.00000000  -8.13380e+00
    5.00   21.35868648   21.35635801    4.69822023    4.60157782    4.42998561    0.54489720    0.00000000  -8.13314e+00
    5.00   22.37141553   22.36872691    4.75013008    4.60858316    4.42638271    0.54489719    0.00000000  -8.04337e+00
    5.00   23.22873356   23.22570597    4.79097916    4.61408300    4.42372703    0.54489719    0.00000000  -7.96931e+00
    5.00   23.86909964   23.86580904    4.82149170    4.61819632    4.42176365    0.54489718    0.00000000  -7.92116e+00
    5.00   24.69022446   24.68656135    4.85721003    4.62292412    4.41942216    0.54489716    0.00000000  -7.85528e+00
    5.00   25.36181507   25.35783381    4.88589599    4.62670798    4.41754083    0.54489713    0.00000000  -7.80639e+00
    5.00   25.93484096   25.93058040    4.91037246    4.62993789    4.41594052    0.54489709    0.00000000  -7.76858e+00
    5.00   27.43477559   27.42969548    4.96885581    4.63763535    4.41245946    0.54489689    0.00000000  -7.66728e+00
    5.00   28.04285940   28.03743207    4.99232416    4.64072645    4.41108964    0.54489674    0.00000000  -7.63138e+00
    5.00   29.41850240   29.41220540    5.04124728    4.64718334    4.40859464    0.54489628    0.00000000  -7.54914e+00
    5.00   30.52257884   30.51556813    5.07890288    4.65208410    4.40657065    0.54489567    0.00000000  -7.48867e+00
    5.00   31.91417859   31.90624600    5.12410582    4.65786168    4.40397211    0.54489450    0.00000000  -7.41780e+00
    5.00   32.90305684   32.89442010    5.15397993    4.66164191    4.40230401    0.54489351    0.00000000  -7.36842e+00
    5.00   34.29259467   34.28293031    5.19499940    4.66680085    4.39998410    0.54489183    0.00000000  -7.30511e+00
    5.00   35.34386752   35.33340259    5.22415882    4.67039129    4.39822845    0.54489006    0.00000000  -7.25868e+00
    5.00   37.07442084   37.06261122    5.27036106    4.67618379    4.39594454    0.54488873    0.00000000  -7.18834e+00
    5.00   39.00961400   38.99624178    5.31872296    4.68206714    4.39321759    0.54489058    0.00000000  -7.11476e+00
    5.00   40.20778829   40.19340262    5.34701717    4.68537581    4.39130844    0.54489424    0.00000000  -7.07152e+00
    5.00   42.61326833   42.59689860    5.39930507    4.69163272    4.38864636    0.54489424    0.00000000  -6.98913e+00
    5.00   45.26250691   45.24382923    5.45614250    4.69842341    4.38577867    0.54489517    0.00000000  -6.91225e+00
    5.00   46.13207274   46.11268333    5.47255354    4.70035074    4.38503142    0.54489485    0.00000000  -6.88679e+00
    5.00   48.14630632   48.12511578    5.51055186    4.70481098    4.38329890    0.54489497    0.00000000  -6.83283e+00
    5.00   48.69221703   48.67054394    5.52085523    4.70602066    4.38282783    0.54489478    0.00000000  -6.81930e+00
    5.00   50.77958811   50.75600785    5.55847294    4.71038103    4.38106488    0.54489505    0.00000000  -6.76879e+00
    5.00   50.79005354   50.76646453    5.55864662    4.71040069    4.38105642    0.54489504    0.00000000  -6.76853e+00
    5.00   51.59758104   51.57328366    5.57201381    4.71191003    4.38040919    0.54489531    0.00000000  -6.74909e+00
    5.00   52.82291627   52.79752818    5.59234548    4.71420816    4.37940947    0.54489494    0.00000000  -6.72113e+00
    5.00   52.84059649   52.81519180    5.59263837    4.71424128    4.37939535    0.54489495    0.00000000  -6.72074e+00
    5.00   53.41422737   53.38826683    5.60217096    4.71531805    4.37891617    0.54489441    0.00000000  -6.70823e+00
    5.00   59.13207907   59.10019571    5.68938625    4.72498176    4.37469034    0.54489519    0.00000000  -6.59257e+00
    5.00   59.21115886   59.17918830    5.69055331    4.72510999    4.37463352    0.54489517    0.00000000  -6.59113e+00
    5.00   59.29017968   59.25812183    5.69171948    4.72523812    4.37457673    0.54489515    0.00000000  -6.58969e+00
    5.00   59.36914158   59.33699635    5.69288479    4.72536615    4.37451998    0.54489514    0.00000000  -6.58826e+00
    5.00   68.63039124   68.58877058    5.81214107    4.73794023    4.36842999    0.54489291    0.00000000  -6.43285e+00
    5.00   68.66836488   68.62670289    5.81259730    4.73798724    4.36840613    0.54489290    0.00000000  -6.43229e+00
    5.00   78.16126261   78.10913756    5.91534072    4.74823218    4.36287245    0.54488564    0.00000000  -6.30285e+00
    5.00  121.35438975  121.20346152    6.23255599    4.76935023    4.32107986    0.54234334    0.00000000  -5.83590e+00
    5.00  121.46101643  121.30985835    6.23316632    4.76940258    4.32105663    0.54233909    0.00000000  -5.83526e+00
    5.00  121.56750766  121.41611975    6.23377587    4.76945486    4.32103343    0.54233484    0.00000000  -5.83461e+00
    5.00  137.56426928  137.39229423    6.32239798    4.77991160    4.32793026    0.54327850    0.00000000  -5.78158e+00
