# log(age)     Mini          Mact          logl          logt          logg      Composition      Phase         logMdot
    5.00    6.31998371    6.31997394    2.70770057    3.76899237    2.56122711    0.54489720   -1.00000000  -1.01394e+01
    5.00    6.40336722    6.40335703    2.73632752    3.77768863    2.57361982    0.54489720   -1.00000000  -1.01308e+01
    5.00    6.48376120    6.48375060    2.75963198    3.78798065    2.59677514    0.54489720   -1.00000000  -1.01197e+01
    5.00    6.55984475    6.55983375    2.78281311    3.79824124    2.61964439    0.54489720   -1.00000000  -1.01097e+01
    5.00    6.62791687    6.62790550    2.80405665    3.80761740    2.64038610    0.54489720   -1.00000000  -1.01012e+01
    5.00    6.70784654    6.70783472    2.83023115    3.81898686    2.66495058    0.54489720   -1.00000000  -1.00911e+01
    5.00    6.77621347    6.77620127    2.85373906    3.82901240    2.68604489    0.54489720   -1.00000000  -1.00820e+01
    5.00    6.83625355    6.83624101    2.87383037    3.83749532    2.70358329    0.54489720   -1.00000000  -1.00703e+01
    5.00    6.91060341    6.91059046    2.89816565    3.84767916    2.72435641    0.54489720   -1.00000000  -1.00534e+01
    5.00    6.97425372    6.97424040    2.91993402    3.85663414    2.74215170    0.54489720   -1.00000000  -1.00390e+01
    5.00    7.04869863    7.04868488    2.94646556    3.86738627    2.76300734    0.54489720   -1.00000000  -1.00219e+01
    5.00    7.10998397    7.10996985    2.96925743    3.87649448    2.78025297    0.54489720   -1.00000000  -1.00075e+01
    5.00    7.17041558    7.17040110    2.99266069    3.88573702    2.79737427    0.54489720   -1.00000000  -9.99311e+00
    5.00    7.22682451    7.22680968    3.01535887    3.89464072    2.81360871    0.54489720   -1.00000000  -9.97940e+00
    5.00    7.28722046    7.28720524    3.04030004    3.90434921    2.83105384    0.54489720   -1.00000000  -9.96458e+00
    5.00    7.33990663    7.33989106    3.06269211    3.91304155    2.84652999    0.54489720   -1.00000000  -9.95148e+00
    5.00    7.39925498    7.39923902    3.08863241    3.92307341    2.86420784    0.54489720   -1.00000000  -9.93659e+00
    5.00    7.44440799    7.44439172    3.10898764    3.93092616    2.87791938    0.54489720   -1.00000000  -9.92504e+00
    5.00    7.49614806    7.49613143    3.13277829    3.94012238    2.89395682    0.54489720   -1.00000000  -9.91170e+00
    5.00    7.54774129    7.54772429    3.15704422    3.94951781    2.91030717    0.54489720   -1.00000000  -9.89826e+00
    5.00    7.59897228    7.59895490    3.18158563    3.95906186    2.92695526    0.54489720   -1.00000000  -9.88486e+00
