# log(age)     Mini          Mact          logl          logt          logg      Composition      Phase         logMdot
    5.00    4.11591579    4.11590938    2.54325963    3.80200614    2.67189703    0.54489720   -1.00000000  -1.02763e+01
    5.00    4.17331192    4.17330522    2.57167898    3.81287982    2.69305331    0.54489720   -1.00000000  -1.02622e+01
    5.00    4.22718365    4.22717668    2.59747513    3.82390568    2.71693407    0.54489720   -1.00000000  -1.02510e+01
    5.00    4.27960910    4.27960185    2.62186870    3.83476015    2.74125424    0.54489720   -1.00000000  -1.02407e+01
    5.00    4.33407890    4.33407137    2.64719420    3.84625917    2.76742718    0.54489720   -1.00000000  -1.02313e+01
    5.00    4.38173075    4.38172296    2.66935459    3.85647131    2.79092897    0.54489720   -1.00000000  -1.02240e+01
    5.00    4.43223552    4.43222746    2.69209952    3.86712090    2.81573945    0.54489720   -1.00000000  -1.02159e+01
    5.00    4.48513951    4.48513116    2.71549556    3.87821095    2.84181018    0.54489720   -1.00000000  -1.02076e+01
    5.00    4.53312708    4.53311846    2.73673324    3.88836062    2.86580318    0.54489720   -1.00000000  -1.02007e+01
    5.00    4.58589769    4.58588877    2.76007970    3.89961963    2.89258647    0.54489720   -1.00000000  -1.01940e+01
    5.00    4.63689733    4.63688813    2.78185134    3.91023961    2.91806591    0.54489720   -1.00000000  -1.01868e+01
    5.00    4.67925811    4.67924867    2.79966337    3.91900223    2.93921920    0.54489720   -1.00000000  -1.01811e+01
    5.00    4.72786005    4.72785032    2.82006129    3.92910762    2.96373448    0.54489720   -1.00000000  -1.01753e+01
    5.00    4.77454134    4.77453134    2.83962480    3.93885952    2.98749270    0.54489720   -1.00000000  -1.01703e+01
    5.00    4.82172541    4.82171513    2.85891877    3.94855767    3.01126997    0.54489720   -1.00000000  -1.01651e+01
    5.00    4.87775637    4.87774576    2.88115773    3.95983879    3.03912227    0.54489720   -1.00000000  -1.01588e+01
    5.00    4.93634520    4.93633424    2.90431853    3.97167791    3.06851145    0.54489720   -1.00000000  -1.01530e+01
    5.00    4.98874454    4.98873328    2.92491155    3.98229922    3.09504855    0.54489720   -1.00000000  -1.01485e+01
    5.00    5.04324224    5.04323065    2.94546679    3.99299528    3.12195803    0.54489720   -1.00000000  -1.01433e+01
    5.00    5.09826718    5.09825525    2.96590463    4.00371642    3.14909104    0.54489720   -1.00000000  -1.01385e+01
    5.00    5.15318713    5.15317487    2.98617569    4.01443196    3.17635949    0.54489720   -1.00000000  -1.01344e+01
    5.00    5.20817877    5.20816617    3.00619323    4.02509677    3.20365834    0.54489720   -1.00000000  -1.01308e+01
    5.00    5.26825075    5.26823779    3.02699783    4.03628902    3.23254575    0.54489720   -1.00000000  -1.01264e+01
    5.00    5.32758275    5.32756942    3.04737098    4.04732047    3.26116076    0.54489720   -1.00000000  -1.01227e+01
    5.00    5.38743163    5.38741793    3.06775711    4.05842201    3.29008550    0.54489720   -1.00000000  -1.01197e+01
    5.00    5.44170745    5.44169340    3.08553411    4.06818767    3.31569480    0.54489720   -1.00000000  -1.01165e+01
    5.00    5.49553646    5.49552209    3.10286663    4.07775909    3.34089893    0.54489720   -1.00000000  -1.01137e+01
    5.00    5.55778981    5.55777505    3.12275349    4.08878545    3.37003370    0.54489720   -1.00000000  -1.01111e+01
    5.00    5.61675922    5.61674408    3.14068481    4.09875972    3.39649293    0.54489720   -1.00000000  -1.01077e+01
    5.00    5.68293454    5.68291901    3.15850698    4.10868760    3.42296301    0.54489720   -1.00000000  -1.01010e+01
    5.00    5.74881622    5.74880029    3.17611471    4.11852573    3.44926823    0.54489720   -1.00000000  -1.00950e+01
    5.00    5.82581025    5.82579386    3.19653487    4.12995253    3.47988486    0.54489720   -1.00000000  -1.00888e+01
    5.00    5.89150223    5.89148544    3.21381095    4.13963007    3.50586625    0.54489720   -1.00000000  -1.00843e+01
    5.00    5.96093183    5.96091461    3.23191434    4.14978191    3.53317621    0.54489720   -1.00000000  -1.00805e+01
    5.00    6.02777236    6.02775472    3.24923329    4.15950525    3.55937739    0.54489720   -1.00000000  -1.00772e+01
    5.00    6.10328362    6.10326552    3.26868583    4.17043919    3.58888761    0.54489720   -1.00000000  -1.00737e+01
    5.00    6.16984105    6.16982254    3.28567677    4.17999937    3.61474458    0.54489720   -1.00000000  -1.00715e+01
    5.00    6.24282028    6.24280130    3.30414617    4.19039509    3.64290975    0.54489720   -1.00000000  -1.00699e+01
    5.00    6.31696504    6.31694560    3.32283571    4.20091902    3.67144834    0.54489720   -1.00000000  -1.00681e+01
    5.00    6.38424493    6.38422505    3.33964266    4.21038192    3.69715016    0.54489720   -1.00000000  -1.00672e+01
    5.00    6.46535656    6.46533617    3.35977962    4.22171030    3.72794137    0.54489720   -1.00000000  -1.00666e+01
    5.00    6.53327458    6.53325376    3.37653149    4.23112533    3.75355102    0.54489720   -1.00000000  -1.00664e+01
    5.00    6.61148492    6.61146359    3.39568605    4.24187299    3.78280091    0.54489720   -1.00000000  -1.00668e+01
    5.00    6.68381933    6.68379753    3.41333574    4.25176586    3.80972976    0.54489720   -1.00000000  -1.00671e+01
    5.00    6.75281214    6.75278989    3.43005925    4.26111878    3.83519371    0.54489720   -1.00000000  -1.00678e+01
    5.00    6.83609125    6.83606846    3.45013130    4.27231863    3.86568575    0.54489720   -1.00000000  -1.00690e+01
    5.00    6.90594770    6.90592445    3.46686595    4.28163391    3.89104775    0.54489720   -1.00000000  -1.00702e+01
    5.00    6.99034219    6.99031838    3.48698199    4.29279819    3.92143072    0.54489720   -1.00000000  -1.00720e+01
    5.00    7.07538839    7.07536403    3.50473425    4.30254280    3.94793707    0.54489720   -1.00000000  -1.00704e+01
    5.00    7.16629518    7.16627024    3.52328819    4.31268027    3.97549397    0.54489720   -1.00000000  -1.00684e+01
    5.00    7.26579022    7.26576463    3.54304008    4.32339764    4.00458764    0.54489720   -1.00000000  -1.00661e+01
    5.00    7.35014278    7.35011663    3.55946234    4.33227419    4.02869018    0.54489720   -1.00000000  -1.00643e+01
    5.00    7.45999666    7.45996979    3.58027357    4.34350251    4.05923289    0.54489720   -1.00000000  -1.00619e+01
    5.00    7.57633743    7.57630980    3.60173747    4.35506053    4.09073830    0.54489720   -1.00000000  -1.00597e+01
    5.00    7.66328220    7.66325398    3.61718387    4.36339132    4.11355475    0.54489720   -1.00000000  -1.00579e+01
    5.00    7.76067036    7.76064146    3.63413678    4.37252261    4.13862018    0.54489720   -1.00000000  -1.00562e+01
    5.00    7.88103972    7.88100999    3.65440318    4.38335479    4.16835616    0.54489720   -1.00000000  -1.00507e+01
    5.00    8.02629591    8.02626490    3.67805211    4.39588838    4.20272673    0.54489720   -1.00000000  -1.00271e+01
    5.00    8.15429597    8.15426275    3.69743965    4.40600226    4.23034215    0.54489720   -1.00000000  -9.95742e+00
    5.00    8.26212223    8.26208708    3.71378667    4.41444737    4.25329110    0.54489720   -1.00000000  -9.90971e+00
    5.00    8.39279654    8.39275898    3.73368502    4.42460372    4.28070237    0.54489720   -1.00000000  -9.86136e+00
    5.00    8.50287569    8.50283604    3.75057081    4.43310240    4.30344204    0.54489720   -1.00000000  -9.82653e+00
    5.00    8.63625491    8.63621264    3.77127768    4.44335792    4.33057984    0.54489720   -1.00000000  -9.78947e+00
    5.00    8.74864804    8.74860349    3.78891359    4.45195507    4.35308163    0.54489720   -1.00000000  -9.76163e+00
    5.00    8.86509091    8.86504395    3.80742221    4.46084156    4.37607524    0.54489720   -1.00000000  -9.73490e+00
    5.00    8.99953166    8.99948181    3.82901908    4.47105476    4.40220801    0.54489720   -1.00000000  -9.70678e+00
    5.00    9.14877772    9.14870286    3.84987819    4.48045238    4.42576999    0.54489720   -1.00000000  -9.75332e+00
    5.00    9.31015290    9.31005103    3.87234584    4.49047138    4.45076133    0.54489720   -1.00000000  -9.80126e+00
    5.00    9.48718372    9.48705231    3.89639552    4.50115324    4.47753833    0.54489720   -1.00000000  -9.85416e+00
    5.00    9.67208633    9.67192422    3.91966647    4.51154379    4.50428899    0.54489720   -1.00000000  -9.90631e+00
    5.00    9.89387400    9.89367519    3.94262201    4.52212674    4.53381212    0.54489720   -1.00000000  -9.97430e+00
    5.00   10.11354148   10.11331795    3.95668615    4.52933726    4.55814500    0.54489720   -1.00000000  -9.98419e+00
    5.00   10.38896336   10.38872227    3.96324182    4.53417823    4.58235322    0.54489720   -1.00000000  -9.95522e+00
    5.00   10.42266173   10.42241848    3.92708725    4.51691632    4.55085495    0.54489720   -1.00000000  -9.86591e+00
    5.00   10.42282262   10.42257936    3.92690085    4.51682721    4.55069159    0.54489720   -1.00000000  -9.86549e+00
    5.00   10.47048125   10.47023494    3.93910458    4.52027846    4.55426549    0.54489720   -1.00000000  -9.96560e+00
    5.00   10.78098036   10.78071414    3.94941570    4.52419824    4.57248536    0.54489720   -1.00000000  -9.92936e+00
    5.00   10.96458058   10.96430255    3.95374648    4.52523038    4.57988254    0.54489720   -1.00000000  -9.92950e+00
    5.00   11.23982449   11.23952613    3.96443458    4.52668060    4.58552354    0.54489720   -1.00000000  -9.90431e+00
    5.00   11.62155449   11.62122728    3.98911423    4.52960437    4.58696332    0.54489720   -1.00000000  -9.86507e+00
    5.00   11.86067168   11.86032631    4.00945935    4.53207502    4.58553624    0.54489720    0.00000000  -9.83861e+00
    5.00   11.86252994   11.86218443    4.00963967    4.53209770    4.58551687    0.54489720    0.00000000  -9.83836e+00
    5.00   12.24298759   12.24261022    4.04480941    4.53654805    4.58178935    0.54489720    0.00000000  -9.77389e+00
    5.00   12.86435258   12.86392018    4.10510477    4.54448477    4.57483959    0.54489720    0.00000000  -9.66365e+00
    5.00   12.86951671   12.86908386    4.10561996    4.54455417    4.57478153    0.54489720    0.00000000  -9.66280e+00
    5.00   13.42363471   13.42314697    4.15744013    4.55157117    4.56919864    0.54489720    0.00000000  -9.55654e+00
    5.00   13.42750062   13.42701248    4.15779523    4.55162009    4.56916362    0.54489720    0.00000000  -9.55582e+00
    5.00   13.99927772   13.99873049    4.21027300    4.55884336    4.56398017    0.54489720    0.00000000  -9.46098e+00
    5.00   14.00400184   14.00345408    4.21067503    4.55889897    4.56394371    0.54489720    0.00000000  -9.46007e+00
    5.00   14.37548218   14.37489114    4.24185523    4.56319847    4.56109144    0.54489720    0.00000000  -9.39157e+00
    5.00   14.71743418   14.71680328    4.27053492    4.56716588    4.55852660    0.54489720    0.00000000  -9.33677e+00
    5.00   14.76565226   14.76501572    4.27457443    4.56772602    4.55817233    0.54489720    0.00000000  -9.32956e+00
    5.00   15.59133464   15.59059393    4.33991239    4.57682110    4.55280894    0.54489720    0.00000000  -9.20208e+00
    5.00   15.59818798   15.59744637    4.34044138    4.57689507    4.55276790    0.54489720    0.00000000  -9.20110e+00
    5.00   15.60503759   15.60429508    4.34097008    4.57696900    4.55272688    0.54489720    0.00000000  -9.20012e+00
    5.00   16.48092025   16.48005706    4.40593750    4.58605264    4.54782435    0.54489720    0.00000000  -9.07708e+00
    5.00   17.28663140   17.28564700    4.46214145    4.59389931    4.54378713    0.54489719    0.00000000  -8.97330e+00
    5.00   17.29210186   17.29111659    4.46250430    4.59394967    4.54376151    0.54489719    0.00000000  -8.97259e+00
    5.00   18.13262459   18.13150161    4.51772336    4.60160805    4.53986056    0.54489716    0.00000000  -8.87250e+00
    5.00   18.14284941   18.14172463    4.51835877    4.60169641    4.53981862    0.54489716    0.00000000  -8.87124e+00
    5.00   18.15306691   18.15194036    4.51899373    4.60178470    4.53977672    0.54489716    0.00000000  -8.86998e+00
    5.00   19.98184622   19.98035464    4.62248929    4.61606950    4.53322546    0.54489633    0.00000000  -8.64464e+00
    5.00   19.99717111   19.99567613    4.62328303    4.61617822    4.53317754    0.54489631    0.00000000  -8.64287e+00
    5.00   20.01245607   20.01095771    4.62407470    4.61628666    4.53312974    0.54489628    0.00000000  -8.64111e+00
    5.00   20.54824820   20.54662626    4.65182829    4.62008793    4.53145170    0.54489440    0.00000000  -8.58343e+00
    5.00   21.99968980   21.99774284    4.72701435    4.63038611    4.52690616    0.54488953    0.00000000  -8.45749e+00
    5.00   23.15697063   23.15474836    4.78697317    4.63859641    4.52326800    0.54487403    0.00000000  -8.37784e+00
    5.00   23.17059486   23.16836937    4.78767909    4.63869306    4.52322511    0.54487374    0.00000000  -8.37699e+00
    5.00   25.04600724   25.04325080    4.87130746    4.64998253    4.51847337    0.54482344    0.00000000  -8.23518e+00
    5.00   25.26890699   25.26607600    4.87997063    4.65113361    4.51801398    0.54481284    0.00000000  -8.21771e+00
    5.00   26.95186561   26.94848476    4.94538719    4.65982739    4.51454958    0.54471356    0.00000000  -8.10467e+00
    5.00   27.51856727   27.51499213    4.96741806    4.66275291    4.51337199    0.54465296    0.00000000  -8.07230e+00
    5.00   28.80841856   28.80440596    5.01756690    4.66941239    4.51068989    0.54448502    0.00000000  -8.00660e+00
    5.00   29.67036088   29.66604600    5.05108355    4.67386055    4.50888461    0.54431417    0.00000000  -7.96759e+00
    5.00   30.87509583   30.87036834    5.09232963    4.67926206    4.50682925    0.54408877    0.00000000  -7.90749e+00
    5.00   31.96135544   31.95625302    5.12761945    4.68385483    4.50513086    0.54387566    0.00000000  -7.85634e+00
    5.00   33.83459771   33.82881375    5.18354508    4.69085011    4.50187451    0.54344117    0.00000000  -7.77086e+00
    5.00   35.41096670   35.40463812    5.22616772    4.69609197    4.49943263    0.54316945    0.00000000  -7.70144e+00
    5.00   37.24920056   37.24222767    5.27528018    4.70211661    4.49661378    0.54287415    0.00000000  -7.63138e+00
    5.00   38.43725886   38.42986841    5.30593056    4.70588277    4.49496280    0.54274152    0.00000000  -7.58971e+00
    5.00   39.98705998   39.97912028    5.34346268    4.71051147    4.49320474    0.54281717    0.00000000  -7.53723e+00
    5.00   40.69392676   40.68581464    5.35783822    4.71221240    4.49250146    0.54270052    0.00000000  -7.51088e+00
    5.00   41.29334726   41.28508835    5.36998843    4.71364824    4.49190322    0.54258466    0.00000000  -7.48966e+00
    5.00   42.24932941   42.24083173    5.38937400    4.71593795    4.49094026    0.54236758    0.00000000  -7.45782e+00
    5.00   43.48765562   43.47880863    5.41443687    4.71890283    4.48973659    0.54255870    0.00000000  -7.41948e+00
    5.00   44.23109141   44.22204413    5.42951212    4.72068299    4.48898603    0.54246200    0.00000000  -7.39809e+00
    5.00   44.53921533   44.53008334    5.43576241    4.72142082    4.48867281    0.54241909    0.00000000  -7.38952e+00
    5.00   46.65906785   46.64926889    5.47866693    4.72649398    4.48660247    0.54312774    0.00000000  -7.33421e+00
    5.00   47.01814371   47.00823785    5.48595110    4.72735338    4.48623536    0.54312745    0.00000000  -7.32555e+00
    5.00   47.17390438   47.16395111    5.48911164    4.72772613    4.48607513    0.54313095    0.00000000  -7.32184e+00
    5.00   47.42596729   47.41593640    5.49422880    4.72832940    4.48581352    0.54313130    0.00000000  -7.31591e+00
    5.00   49.88798424   49.87706949    5.54403453    4.73421830    4.48342002    0.54465763    0.00000000  -7.26118e+00
    5.00   49.91547263   49.90454794    5.54459133    4.73428405    4.48339256    0.54467172    0.00000000  -7.26060e+00
    5.00   49.93845443   49.92752123    5.54505667    4.73433901    4.48336975    0.54468527    0.00000000  -7.26013e+00
    5.00   53.45755215   53.44579102    5.60360979    4.74102098    4.48076383    0.54445021    0.00000000  -7.18224e+00
    5.00   62.62590613   62.61174173    5.73753917    4.75569591    4.47434572    0.54478558    0.00000000  -7.01244e+00
    5.00   62.75576512   62.74157678    5.73925868    4.75587934    4.47426279    0.54479037    0.00000000  -7.01032e+00
    5.00   62.88552263   62.87131029    5.74097685    4.75606262    4.47417991    0.54479520    0.00000000  -7.00821e+00
    5.00   64.59224594   64.57771688    5.76358467    4.75847330    4.47308114    0.54485162    0.00000000  -6.98136e+00
    5.00  120.04509694  119.99845275    6.22582205    4.79468326    4.42487526    0.54541327    0.00000000  -6.35767e+00
    5.00  120.20281311  120.15606391    6.22672893    4.79476360    4.42484881    0.54541615    0.00000000  -6.35671e+00
    5.00  136.72913810  136.67507381    6.31885387    4.80527071    4.43064477    0.54540086    0.00000000  -6.29497e+00
    5.00  136.77021975  136.71614688    6.31907019    4.80530008    4.43067573    0.54540011    0.00000000  -6.29490e+00
    5.00  145.47503784  145.41910604    6.36310159    4.81085573    4.43571301    0.54517062    0.00000000  -6.27763e+00
    5.00  145.55678619  145.50083152    6.36348529    4.81089649    4.43573311    0.54516990    0.00000000  -6.27741e+00
    5.00  160.13748508  160.07497214    6.42519429    4.81587727    4.43417400    0.54219274    0.00000000  -6.21924e+00
    5.00  160.24266680  160.18009571    6.42561792    4.81590594    4.43414664    0.54215719    0.00000000  -6.21879e+00
    5.00  160.34771644  160.28508722    6.42604102    4.81593456    4.43411932    0.54212156    0.00000000  -6.21834e+00
    5.00  160.45263434  160.38994700    6.42646357    4.81596316    4.43409204    0.54208585    0.00000000  -6.21789e+00
    5.00  176.76923743  176.69684605    6.49088892    4.82024380    4.42984224    0.53501431    0.00000000  -6.15237e+00
    5.00  176.91666992  176.84418936    6.49138461    4.82027042    4.42979493    0.53493117    0.00000000  -6.15177e+00
