# log(age)     Mini          Mact          logl          logt          logg      Composition      Phase         logMdot
    5.00    0.26591594    0.26591584    0.06727069    3.59095609    3.11249031    0.54489720   -1.00000000  -1.23610e+01
    5.00    0.27635555    0.27635544    0.09689101    3.59415646    3.11220387    0.54489720   -1.00000000  -1.23387e+01
    5.00    0.28573981    0.28573969    0.12338442    3.59703281    3.11207703    0.54489720   -1.00000000  -1.23229e+01
    5.00    0.29688647    0.29688635    0.15485416    3.60044509    3.11190851    0.54489720   -1.00000000  -1.23066e+01
    5.00    0.31106593    0.31106580    0.19258857    3.60463127    3.11155968    0.54489720   -1.00000000  -1.22805e+01
    5.00    0.31368065    0.31368051    0.19938457    3.60538313    3.11137634    0.54489720   -1.00000000  -1.22747e+01
    5.00    0.31735324    0.31735310    0.20873150    3.60644285    3.11133216    0.54489720   -1.00000000  -1.22682e+01
    5.00    0.31974775    0.31974761    0.21455556    3.60713373    3.11157324    0.54489720   -1.00000000  -1.22652e+01
    5.00    0.33571837    0.33571821    0.25410445    3.61174590    3.11159865    0.54489720   -1.00000000  -1.22362e+01
    5.00    0.34891995    0.34891979    0.28617676    3.61556197    3.11157121    0.54489720   -1.00000000  -1.22127e+01
    5.00    0.35780527    0.35780510    0.30739169    3.61813044    3.11153915    0.54489720   -1.00000000  -1.21969e+01
    5.00    0.37343248    0.37343229    0.34417832    3.62262214    3.11127910    0.54489720   -1.00000000  -1.21692e+01
    5.00    0.39435725    0.39435705    0.39241920    3.62857319    3.11052081    0.54489720   -1.00000000  -1.21323e+01
    5.00    0.40587525    0.40587504    0.41773725    3.63169447    3.10990299    0.54489720   -1.00000000  -1.21113e+01
    5.00    0.42521329    0.42521306    0.45935015    3.63676629    3.10836115    0.54489720   -1.00000000  -1.20767e+01
    5.00    0.44495288    0.44495264    0.50257232    3.64199998    3.10626834    0.54489720   -1.00000000  -1.20453e+01
    5.00    0.46308050    0.46308024    0.53929562    3.64625818    3.10371191    0.54489720   -1.00000000  -1.20144e+01
    5.00    0.47857865    0.47857837    0.56969517    3.64974429    3.10143993    0.54489720   -1.00000000  -1.19897e+01
    5.00    0.49820566    0.49820537    0.60861001    3.65419951    3.09830761    0.54489720   -1.00000000  -1.19613e+01
    5.00    0.51220623    0.51220592    0.63332713    3.65674356    3.09551375    0.54489720   -1.00000000  -1.19394e+01
    5.00    0.53300174    0.53300141    0.66926166    3.66041755    3.09149080    0.54489720   -1.00000000  -1.19100e+01
    5.00    0.54569105    0.54569071    0.69131325    3.66268299    3.08900587    0.54489720   -1.00000000  -1.18935e+01
    5.00    0.57017370    0.57017334    0.72876852    3.66598978    3.08359161    0.54489720   -1.00000000  -1.18616e+01
    5.00    0.58351963    0.58351926    0.74863163    3.66769232    3.08062517    0.54489720   -1.00000000  -1.18454e+01
    5.00    0.61160998    0.61160958    0.78811377    3.67086593    3.07436458    0.54489720   -1.00000000  -1.18136e+01
    5.00    0.64141847    0.64141804    0.82663556    3.67364258    3.06767350    0.54489720   -1.00000000  -1.17824e+01
    5.00    0.66008653    0.66008609    0.84950347    3.67524951    3.06369216    0.54489720   -1.00000000  -1.17634e+01
    5.00    0.69078751    0.69078703    0.88541878    3.67773438    3.05747837    0.54489720   -1.00000000  -1.17342e+01
    5.00    0.70742255    0.70742206    0.90345559    3.67892464    3.05430511    0.54489720   -1.00000000  -1.17186e+01
    5.00    0.74374381    0.74374328    0.93874539    3.68109724    3.04812333    0.54489720   -1.00000000  -1.16844e+01
    5.00    0.77008545    0.77008490    0.96386938    3.68268911    3.04417449    0.54489720   -1.00000000  -1.16626e+01
    5.00    0.79609540    0.79609482    0.98954750    3.68435394    3.03977690    0.54489720   -1.00000000  -1.16437e+01
    5.00    0.83204318    0.83204257    1.02426448    3.68663644    3.03439758    0.54489720   -1.00000000  -1.16204e+01
    5.00    0.86645563    0.86645497    1.05519611    3.68860375    3.02959914    0.54489720   -1.00000000  -1.15992e+01
    5.00    0.90902688    0.90902618    1.08942981    3.69072113    3.02479702    0.54489720   -1.00000000  -1.15736e+01
    5.00    0.93495257    0.93495184    1.10887416    3.69190826    3.02232115    0.54489720   -1.00000000  -1.15589e+01
    5.00    0.97322255    0.97322178    1.13626145    3.69355502    3.01894174    0.54489720   -1.00000000  -1.15386e+01
    5.00    1.01876407    1.01876325    1.16689357    3.69543596    3.01571053    0.54489720   -1.00000000  -1.15163e+01
    5.00    1.05113418    1.05113332    1.18713197    3.69666740    3.01396791    0.54489720   -1.00000000  -1.15019e+01
    5.00    1.16448618    1.16448520    1.25115267    3.70054644    3.00994789    0.54489720   -1.00000000  -1.14585e+01
    5.00    1.23618310    1.23618205    1.28693225    3.70282632    3.00923853    0.54489720   -1.00000000  -1.14355e+01
    5.00    1.28687622    1.28687510    1.31007263    3.70428974    3.00938519    0.54489720   -1.00000000  -1.14209e+01
    5.00    1.34598729    1.34598611    1.33576093    3.70595013    3.00986206    0.54489720   -1.00000000  -1.14055e+01
    5.00    1.41993742    1.41993616    1.36581363    3.70786748    3.01071690    0.54489720   -1.00000000  -1.13879e+01
    5.00    1.52869478    1.52869339    1.40670520    3.71043906    3.01215422    0.54489720   -1.00000000  -1.13637e+01
    5.00    1.56972727    1.56972583    1.42126726    3.71132295    3.01261454    0.54489720   -1.00000000  -1.13540e+01
    5.00    1.58532122    1.58531976    1.42681375    3.71164451    3.01264082    0.54489720   -1.00000000  -1.13504e+01
    5.00    1.60380209    1.60380061    1.43326020    3.71204668    3.01286363    0.54489720   -1.00000000  -1.13481e+01
    5.00    1.68417423    1.68417266    1.46047748    3.71365696    3.01331142    0.54489720   -1.00000000  -1.13317e+01
    5.00    1.79317691    1.79317521    1.49542081    3.71562832    3.01350101    0.54489720   -1.00000000  -1.13105e+01
    5.00    1.90966178    1.90965995    1.53083843    3.71758004    3.01322375    0.54489720   -1.00000000  -1.12887e+01
    5.00    1.99982824    1.99982630    1.55683806    3.71895359    3.01275990    0.54489720   -1.00000000  -1.12725e+01
    5.00    2.13634088    2.13633878    1.59432844    3.72086116    3.01157539    0.54489720   -1.00000000  -1.12487e+01
    5.00    2.25723030    2.25722805    1.62574802    3.72238472    3.01015616    0.54489720   -1.00000000  -1.12285e+01
    5.00    2.38907085    2.38906845    1.65863183    3.72391669    3.00805165    0.54489720   -1.00000000  -1.12070e+01
    5.00    2.52840765    2.52840507    1.69209705    3.72539356    3.00511247    0.54489720   -1.00000000  -1.11845e+01
    5.00    3.08884755    3.08884428    1.82010331    3.73050692    2.98428850    0.54489720   -1.00000000  -1.10883e+01
    5.00    3.20892601    3.20892258    1.84777735    3.73149799    2.97733110    0.54489720   -1.00000000  -1.10673e+01
    5.00    3.43591554    3.43591181    1.90092307    3.73336296    2.96125688    0.54489720   -1.00000000  -1.10205e+01
    5.00    3.55985175    3.55984786    1.93127486    3.73436528    2.95029708    0.54489720   -1.00000000  -1.09927e+01
    5.00    3.69330873    3.69330469    1.97225058    3.73599900    2.93179433    0.54489720   -1.00000000  -1.09498e+01
    5.00    3.80999610    3.80999193    2.01397267    3.73761942    2.91019342    0.54489720   -1.00000000  -1.09072e+01
    5.00    3.98243906    3.98243462    2.07360603    3.73955413    2.87750593    0.54489720   -1.00000000  -1.08423e+01
    5.00    4.20683244    4.20682759    2.17149969    3.74265518    2.81585192    0.54489720   -1.00000000  -1.07291e+01
    5.00    4.32575928    4.32575417    2.23780529    3.74480360    2.77015361    0.54489720   -1.00000000  -1.06441e+01
    5.00    4.43958495    4.43957956    2.30996051    3.74748729    2.72005370    0.54489720   -1.00000000  -1.05532e+01
    5.00    4.55827468    4.55826894    2.38629091    3.75117520    2.66993153    0.54489720   -1.00000000  -1.04567e+01
    5.00    4.69699615    4.69698993    2.46383897    3.75695684    2.62850164    0.54489720   -1.00000000  -1.03632e+01
    5.00    4.81026646    4.81025978    2.52004010    3.76314074    2.60746547    0.54489720   -1.00000000  -1.03036e+01
    5.00    4.92833262    4.92832541    2.57225085    3.77235974    2.60259653    0.54489720   -1.00000000  -1.02522e+01
    5.00    5.02326572    5.02325805    2.61301343    3.78290941    2.61236695    0.54489720   -1.00000000  -1.02213e+01
    5.00    5.09229507    5.09228705    2.64167651    3.79292333    2.62963852    0.54489720   -1.00000000  -1.02033e+01
    5.00    5.15233294    5.15232461    2.66697763    3.80283592    2.64910098    0.54489720   -1.00000000  -1.01906e+01
    5.00    5.21375440    5.21374574    2.69312108    3.81367760    2.67151107    0.54489720   -1.00000000  -1.01788e+01
    5.00    5.27588366    5.27587466    2.71921849    3.82476629    2.69486000    0.54489720   -1.00000000  -1.01663e+01
    5.00    5.32974699    5.32973770    2.74234117    3.83462582    2.71558965    0.54489720   -1.00000000  -1.01559e+01
    5.00    5.38426635    5.38425675    2.76625126    3.84482765    2.73695485    0.54489720   -1.00000000  -1.01456e+01
    5.00    5.43789388    5.43788397    2.78975057    3.85485897    2.75786270    0.54489720   -1.00000000  -1.01344e+01
    5.00    5.49184105    5.49183083    2.81361276    3.86504654    2.77901108    0.54489720   -1.00000000  -1.01230e+01
    5.00    5.53750390    5.53749341    2.83421541    3.87383423    2.79716524    0.54489720   -1.00000000  -1.01134e+01
    5.00    5.58377747    5.58376670    2.85545464    3.88289140    2.81580896    0.54489720   -1.00000000  -1.01039e+01
    5.00    5.63570538    5.63569430    2.87909037    3.89298065    2.83653205    0.54489720   -1.00000000  -1.00925e+01
    5.00    5.69102315    5.69101173    2.90438054    3.90379650    2.85872047    0.54489720   -1.00000000  -1.00801e+01
    5.00    5.74722589    5.74721411    2.93049825    3.91499623    2.88168431    0.54489720   -1.00000000  -1.00679e+01
    5.00    5.79318722    5.79317515    2.95212476    3.92430507    2.90079541    0.54489720   -1.00000000  -1.00581e+01
    5.00    5.84614302    5.84613061    2.97637780    3.93482227    2.92252713    0.54489720   -1.00000000  -1.00462e+01
    5.00    5.89335996    5.89334724    2.99805948    3.94428829    2.94218546    0.54489720   -1.00000000  -1.00359e+01
    5.00    5.94118892    5.94117588    3.02017187    3.95400536    2.96246233    0.54489720   -1.00000000  -1.00258e+01
    5.00    5.98328353    5.98327021    3.03971696    3.96266580    2.98065781    0.54489720   -1.00000000  -1.00173e+01
    5.00    6.04135711    6.04134340    3.06451457    3.97379615    3.00434111    0.54489720   -1.00000000  -1.00034e+01
    5.00    6.08959683    6.08958280    3.08436767    3.98282140    3.02377207    0.54489720   -1.00000000  -9.99163e+00
    5.00    6.14924418    6.14922975    3.10886906    3.99410227    3.04832994    0.54489720   -1.00000000  -9.97805e+00
    5.00    6.19638322    6.19636847    3.12818379    4.00311257    3.06816685    0.54489720   -1.00000000  -9.96806e+00
    5.00    6.24530196    6.24528687    3.14808671    4.01253304    3.08917367    0.54489720   -1.00000000  -9.95852e+00
    5.00    6.30033982    6.30032434    3.17040233    4.02322201    3.11324555    0.54489720   -1.00000000  -9.94833e+00
    5.00    6.34887620    6.34886037    3.18978653    4.03268826    3.13492897    0.54489720   -1.00000000  -9.94042e+00
    5.00    6.40142212    6.40140592    3.21067964    4.04301328    3.15880314    0.54489720   -1.00000000  -9.93225e+00
    5.00    6.44953474    6.44951818    3.22944340    4.05247730    3.18107011    0.54489720   -1.00000000  -9.92587e+00
    5.00    6.49972303    6.49970611    3.24890749    4.06241016    3.20464909    0.54489720   -1.00000000  -9.91950e+00
    5.00    6.54745557    6.54743829    3.26699456    4.07183924    3.22742793    0.54489720   -1.00000000  -9.91456e+00
    5.00    6.60076941    6.60075172    3.28696931    4.08240689    3.25324164    0.54489720   -1.00000000  -9.90954e+00
    5.00    6.64287822    6.64286022    3.30248849    4.09075516    3.27389407    0.54489720   -1.00000000  -9.90614e+00
    5.00    6.69496665    6.69494825    3.32135953    4.10106566    3.29970202    0.54489720   -1.00000000  -9.90258e+00
    5.00    6.74669634    6.74667754    3.33972387    4.11127296    3.32558023    0.54489720   -1.00000000  -9.89973e+00
    5.00    6.79810563    6.79808643    3.35760946    4.12138212    3.35152345    0.54489720   -1.00000000  -9.89756e+00
    5.00    6.84626042    6.84624084    3.37397806    4.13079667    3.37599052    0.54489720   -1.00000000  -9.89627e+00
    5.00    6.89751450    6.89749451    3.39114537    4.14080440    3.40223608    0.54489720   -1.00000000  -9.89526e+00
    5.00    6.94848042    6.94846004    3.40783208    4.15069489    3.42847425    0.54489720   -1.00000000  -9.89483e+00
    5.00    6.99929247    6.99927168    3.42411580    4.16049229    3.45473293    0.54489720   -1.00000000  -9.89494e+00
    5.00    7.05002095    7.04999975    3.44003716    4.17020664    3.48101625    0.54489720   -1.00000000  -9.89553e+00
    5.00    7.10069978    7.10067818    3.45562803    4.17984314    3.50731537    0.54489720   -1.00000000  -9.89657e+00
    5.00    7.15178845    7.15176644    3.47101450    4.18947840    3.53384095    0.54489720   -1.00000000  -9.89802e+00
    5.00    7.21454515    7.21452264    3.48896573    4.20087101    3.56550674    0.54489720   -1.00000000  -9.89976e+00
    5.00    7.27478822    7.27476525    3.50427226    4.21069012    3.59306086    0.54489720   -1.00000000  -9.89979e+00
    5.00    7.34398599    7.34396248    3.52148052    4.22184585    3.62459250    0.54489720   -1.00000000  -9.90042e+00
    5.00    7.40728166    7.40725767    3.53684994    4.23190067    3.65319663    0.54489720   -1.00000000  -9.90133e+00
    5.00    7.46542825    7.46540382    3.55028266    4.24073718    3.67847719    0.54489720   -1.00000000  -9.90196e+00
    5.00    7.52347037    7.52344550    3.56347581    4.24946490    3.70355606    0.54489720   -1.00000000  -9.90294e+00
    5.00    7.58286128    7.58283595    3.57677002    4.25830054    3.72904371    0.54489720   -1.00000000  -9.90426e+00
    5.00    7.65857986    7.65855396    3.59307186    4.26918261    3.76056683    0.54489720   -1.00000000  -9.90574e+00
    5.00    7.72487026    7.72484387    3.60702072    4.27852827    3.78773968    0.54489720   -1.00000000  -9.90720e+00
    5.00    7.80551655    7.80548955    3.62366596    4.28971500    3.82038235    0.54489720   -1.00000000  -9.90931e+00
    5.00    7.87745775    7.87743020    3.63781100    4.29922288    3.84822393    0.54489720   -1.00000000  -9.91085e+00
    5.00    7.96487949    7.96485129    3.65468885    4.31059485    3.88164010    0.54489720   -1.00000000  -9.91312e+00
    5.00    8.03965624    8.03962730    3.66823556    4.31970278    3.90848444    0.54489720   -1.00000000  -9.89312e+00
    5.00    8.13161075    8.13158069    3.68391307    4.33021446    3.93955731    0.54489720   -1.00000000  -9.84943e+00
    5.00    8.20943240    8.20940134    3.69691028    4.33894097    3.96544685    0.54489720   -1.00000000  -9.81729e+00
    5.00    8.30436786    8.30433553    3.71243141    4.34937217    3.99650666    0.54489720   -1.00000000  -9.78325e+00
    5.00    8.38490931    8.38487588    3.72528246    4.35802530    4.02238799    0.54489720   -1.00000000  -9.75835e+00
    5.00    8.48349429    8.48345944    3.74060342    4.36835971    4.05344749    0.54489720   -1.00000000  -9.73239e+00
    5.00    8.58452444    8.58448808    3.75581343    4.37864155    4.08453273    0.54489720   -1.00000000  -9.71049e+00
    5.00    8.67639096    8.67635320    3.76920209    4.38771914    4.11215359    0.54489720   -1.00000000  -9.69387e+00
    5.00    8.77733374    8.77729436    3.78348091    4.39736685    4.14162905    0.54489720   -1.00000000  -9.68062e+00
    5.00    8.88700092    8.88695975    3.79864595    4.40755118    4.17281098    0.54489720   -1.00000000  -9.66939e+00
    5.00    8.98115971    8.98111696    3.81153512    4.41608387    4.19886901    0.54489720   -1.00000000  -9.66207e+00
    5.00    9.11454244    9.11447583    3.82786749    4.42650710    4.23043344    0.54489720   -1.00000000  -9.68231e+00
    5.00    9.25570508    9.25560949    3.84493338    4.43704607    4.26198142    0.54489720   -1.00000000  -9.69509e+00
    5.00    9.38630434    9.38618196    3.86089601    4.44655866    4.29004394    0.54489720   -1.00000000  -9.69116e+00
    5.00    9.52670096    9.52654977    3.87819427    4.45653370    4.31906881    0.54489720   -1.00000000  -9.67750e+00
    5.00    9.68420625    9.68402269    3.89746793    4.46723745    4.34981583    0.54489720   -1.00000000  -9.64744e+00
    5.00    9.84943586    9.84921826    3.91646528    4.47754056    4.37958995    0.54489720   -1.00000000  -9.60855e+00
    5.00   10.04856081   10.04830826    3.93481013    4.48760577    4.41040401    0.54489720   -1.00000000  -9.55923e+00
    5.00   10.29710253   10.29683010    3.94753304    4.49537653    4.43905142    0.54489720   -1.00000000  -9.49889e+00
    5.00   10.50792070   10.50763119    3.95124342    4.49909057    4.45892307    0.54489720   -1.00000000  -9.48070e+00
    5.00   10.53945003   10.53915791    3.91539974    4.48188217    4.42723816    0.54489720   -1.00000000  -9.39104e+00
    5.00   10.53960057   10.53930844    3.91521497    4.48179334    4.42707382    0.54489720   -1.00000000  -9.39061e+00
    5.00   10.58344565   10.58314997    3.92871363    4.48558996    4.43057644    0.54489720   -1.00000000  -9.50253e+00
    5.00   10.86108330   10.86076483    3.93957310    4.48983059    4.44817099    0.54489720   -1.00000000  -9.46925e+00
    5.00   11.05350819   11.05317312    3.94521742    4.49126172    4.45602291    0.54489720   -1.00000000  -9.46061e+00
    5.00   11.33692803   11.33656554    3.95850812    4.49328436    4.46153211    0.54489720   -1.00000000  -9.42597e+00
    5.00   11.73256868   11.73216741    3.98787568    4.49712370    4.46247161    0.54489720   -1.00000000  -9.37871e+00
    5.00   11.98443392   11.98400762    4.01130514    4.50017187    4.46075182    0.54489720    0.00000000  -9.34638e+00
    5.00   11.98640301   11.98597651    4.01150635    4.50019843    4.46073127    0.54489720    0.00000000  -9.34609e+00
    5.00   12.26526995   12.26481154    4.03736763    4.50358614    4.45815522    0.54489720    0.00000000  -9.28535e+00
    5.00   12.57036711   12.56987300    4.06683206    4.50749594    4.45493499    0.54489720    0.00000000  -9.22514e+00
    5.00   12.57265343   12.57215906    4.06705938    4.50752654    4.45490955    0.54489720    0.00000000  -9.22470e+00
    5.00   12.90433140   12.90379743    4.09987525    4.51192620    4.45122121    0.54489720    0.00000000  -9.16627e+00
    5.00   13.32440239   13.32381194    4.13921022    4.51725266    4.44695728    0.54489720    0.00000000  -9.07904e+00
    5.00   13.63913928   13.63850395    4.16818630    4.52120414    4.44391582    0.54489720    0.00000000  -9.01934e+00
    5.00   13.81969937   13.81903861    4.18482351    4.52347507    4.44217306    0.54489720    0.00000000  -8.98826e+00
    5.00   14.21843398   14.21771161    4.21987042    4.52825872    4.43860738    0.54489720    0.00000000  -8.91502e+00
    5.00   14.58970956   14.58892509    4.25118707    4.53252122    4.43546406    0.54489720    0.00000000  -8.84888e+00
    5.00   14.59635419   14.59556860    4.25174731    4.53259784    4.43540936    0.54489720    0.00000000  -8.84778e+00
    5.00   15.33451322   15.33359569    4.31178357    4.54078225    4.42957865    0.54489720    0.00000000  -8.72668e+00
    5.00   15.33855168   15.33763338    4.31209723    4.54082519    4.42954991    0.54489720    0.00000000  -8.72601e+00
    5.00   15.77308969   15.77208536    4.34586271    4.54542387    4.42635703    0.54489720    0.00000000  -8.65973e+00
    5.00   15.90800211   15.90697142    4.35634427    4.54685429    4.42537807    0.54489720    0.00000000  -8.64103e+00
    5.00   16.67447727   16.67327627    4.41216166    4.55447758    4.42038759    0.54489720    0.00000000  -8.52737e+00
    5.00   16.67970349   16.67850129    4.41253867    4.55452929    4.42035501    0.54489720    0.00000000  -8.52667e+00
    5.00   17.55996708   17.55854531    4.47314799    4.56278002    4.41507819    0.54489720    0.00000000  -8.40794e+00
    5.00   17.56618768   17.56476427    4.47356449    4.56283670    4.41504280    0.54489720    0.00000000  -8.40715e+00
    5.00   18.50839626   18.50670632    4.53453497    4.57114643    4.41001327    0.54489720    0.00000000  -8.29016e+00
    5.00   19.36799248   19.36602986    4.58690700    4.57825534    4.40581345    0.54489720    0.00000000  -8.19134e+00
    5.00   19.37324224   19.37127785    4.58721378    4.57829656    4.40578847    0.54489720    0.00000000  -8.19074e+00
    5.00   20.10121318   20.09899432    4.62926096    4.58394260    4.40237818    0.54489720    0.00000000  -8.11239e+00
    5.00   20.79196764   20.78947829    4.66624351    4.58893094    4.39964121    0.54489720    0.00000000  -8.03587e+00
    5.00   21.08321102   21.08060087    4.68183612    4.59103534    4.39849213    0.54489720    0.00000000  -8.00722e+00
    5.00   21.81086120   21.80794891    4.72079577    4.59629835    4.39563981    0.54489720    0.00000000  -7.94296e+00
    5.00   22.57579890   22.57252643    4.75838368    4.60133203    4.39297556    0.54489720    0.00000000  -7.87130e+00
    5.00   23.27068493   23.26706634    4.79152549    4.60575794    4.39066222    0.54489720    0.00000000  -7.81171e+00
    5.00   24.36799281   24.36378432    4.84212383    4.61250903    4.38723666    0.54489720    0.00000000  -7.72520e+00
    5.00   25.04482073   25.04020772    4.87120735    4.61637721    4.38538495    0.54489720    0.00000000  -7.67240e+00
    5.00   25.54956027   25.54463878    4.89289724    4.61926382    4.38401069    0.54489720    0.00000000  -7.63679e+00
    5.00   26.40730857   26.40182601    4.92808333    4.62390641    4.38177208    0.54489720    0.00000000  -7.57686e+00
    5.00   27.13690049   27.13090517    4.95643837    4.62760748    4.37995643    0.54489719    0.00000000  -7.52713e+00
    5.00   27.71069288   27.70427856    4.97873837    4.63051918    4.37853222    0.54489719    0.00000000  -7.49161e+00
    5.00   29.12414047   29.11659502    5.02986512    4.63713853    4.37536809    0.54489718    0.00000000  -7.40437e+00
    5.00   30.42261668   30.41396738    5.07474291    4.64293375    4.37270463    0.54489716    0.00000000  -7.33180e+00
    5.00   31.65513766   31.64539341    5.11499419    4.64812702    4.37048917    0.54489714    0.00000000  -7.26698e+00
    5.00   32.99812156   32.98709035    5.15627273    4.65336959    4.36814223    0.54489709    0.00000000  -7.19977e+00
    5.00   33.95577165   33.94377378    5.18507151    4.65700678    4.36649075    0.54489704    0.00000000  -7.15609e+00
    5.00   35.05615885   35.04301817    5.21592225    4.66089502    4.36487479    0.54489697    0.00000000  -7.10596e+00
    5.00   36.32054706   36.30603664    5.25061723    4.66524131    4.36303236    0.54489692    0.00000000  -7.05298e+00
    5.00   38.31439868   38.29764525    5.30175106    4.67146799    4.36000837    0.54489692    0.00000000  -6.97370e+00
    5.00   39.99798307   39.97920235    5.34228159    4.67619877    4.35713899    0.54489711    0.00000000  -6.91105e+00
    5.00   40.51237725   40.49304233    5.35348933    4.67753367    4.35653172    0.54489708    0.00000000  -6.89144e+00
    5.00   41.18949950   41.16940729    5.36823284    4.67928806    4.35572842    0.54489702    0.00000000  -6.86685e+00
    5.00   41.67302787   41.65237534    5.37875853    4.68053990    4.35515340    0.54489697    0.00000000  -6.85007e+00
    5.00   42.33185462   42.31040974    5.39309515    4.68224346    4.35436636    0.54489689    0.00000000  -6.82817e+00
    5.00   42.98549590   42.96323190    5.40731373    4.68393206    4.35358434    0.54489682    0.00000000  -6.80744e+00
    5.00   43.63283974   43.60973110    5.42139092    4.68560296    4.35280838    0.54489678    0.00000000  -6.78780e+00
    5.00   44.27512075   44.25114021    5.43535373    4.68726004    4.35203961    0.54489679    0.00000000  -6.76912e+00
    5.00   44.91060216   44.88572484    5.44916443    4.68889883    4.35128010    0.54489687    0.00000000  -6.75135e+00
    5.00   47.47409219   47.44591117    5.49499221    4.69417832    4.34903090    0.54489681    0.00000000  -6.67300e+00
    5.00   49.14372168   49.11338167    5.52461135    4.69758697    4.34758702    0.54489672    0.00000000  -6.62837e+00
    5.00   50.46076630   50.42870464    5.54797981    4.70027725    4.34644950    0.54489661    0.00000000  -6.59613e+00
    5.00   51.11416231   51.08123328    5.55957555    4.70161268    4.34588566    0.54489652    0.00000000  -6.58097e+00
    5.00   59.05054433   59.00622878    5.68019099    4.71492991    4.33963758    0.54489618    0.00000000  -6.40784e+00
    5.00   63.08477744   63.03349571    5.73162617    4.72028919    4.33678685    0.54489517    0.00000000  -6.33148e+00
    5.00   63.21151826   63.16002898    5.73324287    4.72045773    4.33669721    0.54489514    0.00000000  -6.32929e+00
    5.00   63.33822888   63.28653165    5.73485918    4.72062623    4.33660759    0.54489511    0.00000000  -6.32711e+00
    5.00   63.46490919   63.41300364    5.73647511    4.72079469    4.33651799    0.54489507    0.00000000  -6.32495e+00
    5.00   69.04874769   68.98807826    5.80773664    4.72822318    4.33254707    0.54489341    0.00000000  -6.23897e+00
    5.00   77.54246367   77.46534722    5.90925003    4.73860134    4.32682822    0.54488647    0.00000000  -6.12869e+00
    5.00   77.58233885   77.50515070    5.90965189    4.73864006    4.32680457    0.54488643    0.00000000  -6.12818e+00
    5.00  131.56492514  131.31071377    6.28986981    4.76662454    4.28765266    0.53966054    0.00000000  -5.60896e+00
