# log(age)     Mini          Mact          logl          logt          logg      Composition      Phase         logMdot
    5.00    3.84744265    3.84743805    2.21499563    3.75517154    2.78354979    0.54489720   -1.00000000  -1.06482e+01
    5.00    3.94794126    3.94793639    2.28996682    3.75801784    2.73115750    0.54489720   -1.00000000  -1.05522e+01
    5.00    4.05361434    4.05360914    2.36311730    3.76199751    2.68540432    0.54489720   -1.00000000  -1.04611e+01
    5.00    4.18478367    4.18477798    2.44221376    3.76853699    2.64636269    0.54489720   -1.00000000  -1.03707e+01
    5.00    4.29947363    4.29946745    2.50196739    3.77704458    2.63230003    0.54489720   -1.00000000  -1.03074e+01
    5.00    4.40026516    4.40025852    2.55232842    3.78777478    2.63503968    0.54489720   -1.00000000  -1.02654e+01
    5.00    4.46274116    4.46273421    2.58085102    3.79745169    2.65112691    0.54489720   -1.00000000  -1.02444e+01
    5.00    4.52146540    4.52145815    2.60768819    3.80775312    2.67104319    0.54489720   -1.00000000  -1.02286e+01
    5.00    4.57498645    4.57497893    2.63225074    3.81797875    2.69243936    0.54489720   -1.00000000  -1.02167e+01
    5.00    4.62553297    4.62552518    2.65560276    3.82798096    2.71387136    0.54489720   -1.00000000  -1.02066e+01
    5.00    4.68058584    4.68057775    2.68122728    3.83917532    2.73822517    0.54489720   -1.00000000  -1.01966e+01
    5.00    4.72988981    4.72988145    2.70437678    3.84940303    2.76064429    0.54489720   -1.00000000  -1.01883e+01
    5.00    4.77786390    4.77785526    2.72708092    3.85953408    2.78299653    0.54489720   -1.00000000  -1.01808e+01
    5.00    4.83050740    4.83049847    2.75123305    3.87042794    2.80721537    0.54489720   -1.00000000  -1.01716e+01
    5.00    4.88341277    4.88340354    2.77498670    3.88123342    2.83137333    0.54489720   -1.00000000  -1.01618e+01
    5.00    4.93601295    4.93600341    2.79876428    3.89212281    2.85581598    0.54489720   -1.00000000  -1.01527e+01
    5.00    4.98620243    4.98619260    2.82159100    3.90263368    2.87948172    0.54489720   -1.00000000  -1.01445e+01
    5.00    5.03234392    5.03233381    2.84202184    3.91212260    2.90098423    0.54489720   -1.00000000  -1.01365e+01
    5.00    5.08384845    5.08383804    2.86460942    3.92268590    2.92503630    0.54489720   -1.00000000  -1.01277e+01
    5.00    5.12852885    5.12851816    2.88424383    3.93193234    2.94619290    0.54489720   -1.00000000  -1.01206e+01
    5.00    5.17354917    5.17353820    2.90405087    3.94132360    2.96778514    0.54489720   -1.00000000  -1.01140e+01
    5.00    5.22138011    5.22136885    2.92468021    3.95118707    2.99061452    0.54489720   -1.00000000  -1.01068e+01
    5.00    5.27317964    5.27316806    2.94644373    3.96169136    3.01511325    0.54489720   -1.00000000  -1.00990e+01
    5.00    5.32501172    5.32499981    2.96816932    3.97227813    3.03998246    0.54489720   -1.00000000  -1.00918e+01
    5.00    5.36808951    5.36807733    2.98616630    3.98113111    3.06092768    0.54489720   -1.00000000  -1.00863e+01
    5.00    5.41899637    5.41898386    3.00701963    3.99152171    3.08575205    0.54489720   -1.00000000  -1.00801e+01
    5.00    5.47297391    5.47296105    3.02842214    4.00235873    3.11196027    0.54489720   -1.00000000  -1.00735e+01
    5.00    5.52666448    5.52665126    3.04951237    4.01317343    3.13836884    0.54489720   -1.00000000  -1.00677e+01
    5.00    5.58001758    5.58000401    3.07026134    4.02394395    3.16491530    0.54489720   -1.00000000  -1.00626e+01
    5.00    5.62364609    5.62363224    3.08671006    4.03256856    3.18634487    0.54489720   -1.00000000  -1.00585e+01
    5.00    5.67905537    5.67904115    3.10701834    4.04332020    3.21326532    0.54489720   -1.00000000  -1.00534e+01
    5.00    5.73397892    5.73396434    3.12691693    4.05397448    3.24016901    0.54489720   -1.00000000  -1.00491e+01
    5.00    5.78847643    5.78846148    3.14642394    4.06453472    3.26705562    0.54489720   -1.00000000  -1.00454e+01
    5.00    5.84751797    5.84750264    3.16518524    4.07480979    3.29350667    0.54489720   -1.00000000  -1.00391e+01
    5.00    5.90757967    5.90756395    3.18351172    4.08494763    3.31981926    0.54489720   -1.00000000  -1.00328e+01
    5.00    5.96741089    5.96739478    3.20153099    4.09500718    3.34611020    0.54489720   -1.00000000  -1.00273e+01
    5.00    6.02705588    6.02703938    3.21925955    4.10499182    3.37237951    0.54489720   -1.00000000  -1.00226e+01
    5.00    6.08654428    6.08652739    3.23671479    4.11490478    3.39862476    0.54489720   -1.00000000  -1.00186e+01
    5.00    6.14584828    6.14583100    3.25389279    4.12474045    3.42482556    0.54489720   -1.00000000  -1.00153e+01
    5.00    6.20507221    6.20505453    3.27082709    4.13450112    3.45096463    0.54489720   -1.00000000  -1.00126e+01
    5.00    6.27156462    6.27154650    3.28962483    4.14539934    3.48028512    0.54489720   -1.00000000  -1.00098e+01
    5.00    6.33587227    6.33585371    3.30747445    4.15582374    3.50850974    0.54489720   -1.00000000  -1.00084e+01
    5.00    6.39556225    6.39554329    3.32386352    4.16544674    3.53467505    0.54489720   -1.00000000  -1.00073e+01
    5.00    6.45537355    6.45535418    3.34008875    4.17502275    3.56082453    0.54489720   -1.00000000  -1.00066e+01
    5.00    6.51532005    6.51530027    3.35615157    4.18454910    3.58694692    0.54489720   -1.00000000  -1.00063e+01
    5.00    6.58746610    6.58744582    3.37523527    4.19591795    3.61824878    0.54489720   -1.00000000  -1.00065e+01
    5.00    6.64782302    6.64780233    3.39100469    4.20534708    3.64430363    0.54489720   -1.00000000  -1.00071e+01
    5.00    6.70842717    6.70840606    3.40666685    4.21473757    3.67032804    0.54489720   -1.00000000  -1.00080e+01
    5.00    6.78153484    6.78151322    3.42534150    4.22596100    3.70152269    0.54489720   -1.00000000  -1.00094e+01
    5.00    6.84283425    6.84281221    3.44083148    4.23528457    3.72749890    0.54489720   -1.00000000  -1.00109e+01
    5.00    6.90541689    6.90539441    3.45650507    4.24472700    3.75385428    0.54489720   -1.00000000  -1.00127e+01
    5.00    6.97892809    6.97890510    3.47471175    4.25569794    3.78453441    0.54489720   -1.00000000  -1.00151e+01
    5.00    7.05004222    7.05001874    3.49068581    4.26530305    3.81147612    0.54489720   -1.00000000  -1.00155e+01
    5.00    7.14141974    7.14139564    3.51022624    4.27702602    3.84441729    0.54489720   -1.00000000  -1.00152e+01
    5.00    7.21676825    7.21674365    3.52608958    4.28650740    3.87106062    0.54489720   -1.00000000  -1.00151e+01
    5.00    7.29458150    7.29455637    3.54194736    4.29590969    3.89744154    0.54489720   -1.00000000  -1.00145e+01
    5.00    7.37378567    7.37376000    3.55797171    4.30538495    3.92403055    0.54489720   -1.00000000  -1.00143e+01
    5.00    7.48307255    7.48304614    3.57934226    4.31794515    3.95927111    0.54489720   -1.00000000  -1.00136e+01
    5.00    7.60285302    7.60282580    3.60226328    4.33137768    3.99701231    0.54489720   -1.00000000  -1.00132e+01
    5.00    7.67692203    7.67689429    3.61581675    4.33934751    4.01951603    0.54489720   -1.00000000  -1.00126e+01
    5.00    7.76677144    7.76674308    3.63204397    4.34887486    4.04646616    0.54489720   -1.00000000  -1.00125e+01
    5.00    7.85352827    7.85349932    3.64714732    4.35769265    4.07145100    0.54489720   -1.00000000  -1.00119e+01
    5.00    7.96973213    7.96970240    3.66679608    4.36910956    4.10385841    0.54489720   -1.00000000  -1.00101e+01
    5.00    8.08649644    8.08646522    3.68508852    4.37964539    4.13379778    0.54489720   -1.00000000  -9.95929e+00
    5.00    8.18487957    8.18484685    3.69994630    4.38815493    4.15801067    0.54489720   -1.00000000  -9.91183e+00
    5.00    8.30478920    8.30475457    3.71785612    4.39834992    4.18701442    0.54489720   -1.00000000  -9.86454e+00
    5.00    8.40630232    8.40626602    3.73291609    4.40684653    4.21113346    0.54489720   -1.00000000  -9.83117e+00
    5.00    8.52995407    8.52991567    3.75124186    4.41705786    4.23997802    0.54489720   -1.00000000  -9.79651e+00
    5.00    8.64196891    8.64192856    3.76790317    4.42620035    4.26561645    0.54489720   -1.00000000  -9.76924e+00
    5.00    8.76189737    8.76185483    3.78589199    4.43587748    4.29247070    0.54489720   -1.00000000  -9.74479e+00
    5.00    8.87242982    8.87238523    3.80264660    4.44471898    4.31673602    0.54489720   -1.00000000  -9.72394e+00
    5.00    8.97958529    8.97953864    3.81907535    4.45321261    4.33976299    0.54489720   -1.00000000  -9.70564e+00
    5.00    9.14393445    9.14386157    3.84159758    4.46430135    4.36922498    0.54489720   -1.00000000  -9.73271e+00
    5.00    9.28962035    9.28952139    3.86125203    4.47373730    4.39397944    0.54489720   -1.00000000  -9.75564e+00
    5.00    9.47057657    9.47044527    3.88519167    4.48506018    4.42361005    0.54489720   -1.00000000  -9.77339e+00
    5.00    9.62984046    9.62968074    3.90486020    4.49433401    4.44832315    0.54489720   -1.00000000  -9.78157e+00
    5.00    9.84035788    9.84016063    3.92652690    4.50480764    4.47818214    0.54489720   -1.00000000  -9.78908e+00
    5.00   10.09651676   10.09628447    3.94208148    4.51331806    4.50796779    0.54489720   -1.00000000  -9.77699e+00
    5.00   10.31464177   10.31439446    3.94633878    4.51700532    4.52748790    0.54489720   -1.00000000  -9.75215e+00
    5.00   10.34723142   10.34698183    3.91027275    4.49975161    4.49588803    0.54489720   -1.00000000  -9.66207e+00
    5.00   10.34738702   10.34713742    3.91008681    4.49966255    4.49572414    0.54489720   -1.00000000  -9.66164e+00
    5.00   10.41643942   10.41618506    3.92487703    4.50394155    4.50090805    0.54489720   -1.00000000  -9.75760e+00
    5.00   10.69353400   10.69326037    3.93277331    4.50720543    4.51753646    0.54489720   -1.00000000  -9.72985e+00
    5.00   10.87135020   10.87106417    3.93686553    4.50823021    4.52490334    0.54489720   -1.00000000  -9.72873e+00
    5.00   11.17121480   11.17090572    3.94953838    4.50990169    4.53071095    0.54489720   -1.00000000  -9.71021e+00
    5.00   11.58151743   11.58117457    3.97760425    4.51314877    4.53113733    0.54489720   -1.00000000  -9.66004e+00
    5.00   11.86818334   11.86781668    4.00350564    4.51625778    4.52850407    0.54489720    0.00000000  -9.62264e+00
    5.00   11.87045012   11.87008327    4.00373367    4.51628611    4.52847501    0.54489720    0.00000000  -9.62230e+00
    5.00   12.19559420   12.19519769    4.03485170    4.52016558    4.52456896    0.54489720    0.00000000  -9.56173e+00
    5.00   12.55497372   12.55454228    4.06984845    4.52465980    4.52004106    0.54489720    0.00000000  -9.49077e+00
    5.00   12.55771759   12.55728588    4.07012312    4.52469593    4.52000631    0.54489720    0.00000000  -9.49025e+00
    5.00   12.96366774   12.96319601    4.11066035    4.53001394    4.51485190    0.54489720    0.00000000  -9.41990e+00
    5.00   12.96674770   12.96627567    4.11097100    4.53005547    4.51481443    0.54489720    0.00000000  -9.41939e+00
    5.00   13.42654933   13.42602567    4.15347366    4.53569200    4.50974108    0.54489720    0.00000000  -9.32526e+00
    5.00   13.66835895   13.66780736    4.17568205    4.53865551    4.50716867    0.54489720    0.00000000  -9.28190e+00
    5.00   13.92780813   13.92722660    4.19951604    4.54186303    4.50451445    0.54489720    0.00000000  -9.23937e+00
    5.00   14.35281333   14.35217728    4.23596847    4.54679142    4.50066939    0.54489720    0.00000000  -9.16092e+00
    5.00   14.94722143   14.94650601    4.28611908    4.55363089    4.49568545    0.54489720    0.00000000  -9.06661e+00
    5.00   14.97179343   14.97107474    4.28819113    4.55391423    4.49548297    0.54489720    0.00000000  -9.06312e+00
    5.00   15.05054718   15.04981721    4.29449322    4.55477235    4.49487506    0.54489720    0.00000000  -9.05001e+00
    5.00   16.07770425   16.07681806    4.37370004    4.56557842    4.48754749    0.54489720    0.00000000  -8.89396e+00
    5.00   16.21171453   16.21080555    4.38331211    4.56688746    4.48669953    0.54489720    0.00000000  -8.87319e+00
    5.00   16.22325381   16.22234288    4.38413935    4.56700049    4.48662820    0.54489720    0.00000000  -8.87144e+00
    5.00   16.71513559   16.71414158    4.41940587    4.57181708    4.48357731    0.54489720    0.00000000  -8.80303e+00
    5.00   17.35685756   17.35574691    4.46363446    4.57786241    4.47988675    0.54489720    0.00000000  -8.71828e+00
    5.00   17.95167890   17.95045275    4.50331552    4.58328591    4.47666338    0.54489720    0.00000000  -8.64643e+00
    5.00   17.96330086   17.96207245    4.50409055    4.58339223    4.47660211    0.54489720    0.00000000  -8.64514e+00
    5.00   17.99102964   17.98979586    4.50593983    4.58364584    4.47645551    0.54489720    0.00000000  -8.64207e+00
    5.00   19.71345181   19.71183089    4.61060563    4.59798192    4.46872501    0.54489719    0.00000000  -8.44578e+00
    5.00   19.72636824   19.72474419    4.61136258    4.59808647    4.46867395    0.54489719    0.00000000  -8.44447e+00
    5.00   20.83794849   20.83603308    4.67199742    4.60634923    4.46452410    0.54489716    0.00000000  -8.32738e+00
    5.00   21.38098083   21.37891233    4.70089580    4.61027131    4.46255074    0.54489714    0.00000000  -8.27742e+00
    5.00   21.39004703   21.38797599    4.70137826    4.61033689    4.46251817    0.54489714    0.00000000  -8.27663e+00
    5.00   22.49254453   22.49014272    4.75722659    4.61789972    4.45884687    0.54489701    0.00000000  -8.17982e+00
    5.00   22.80179607   22.79929108    4.77190978    4.61987947    4.45792451    0.54489697    0.00000000  -8.15273e+00
    5.00   23.98436326   23.98146160    4.82806172    4.62745604    4.45441760    0.54489655    0.00000000  -8.06237e+00
    5.00   25.22984685   25.22646797    4.88134709    4.63457266    4.45126472    0.54489557    0.00000000  -7.96668e+00
    5.00   26.12499910   26.12126183    4.91910986    4.63961750    4.44907482    0.54489412    0.00000000  -7.90723e+00
    5.00   26.96051793   26.95641055    4.95157940    4.64395459    4.44739516    0.54489231    0.00000000  -7.85043e+00
    5.00   27.62877408   27.62436365    4.97755031    4.64742543    4.44605820    0.54489021    0.00000000  -7.80977e+00
    5.00   28.30700676   28.30227163    5.00284473    4.65077817    4.44474475    0.54488759    0.00000000  -7.76914e+00
    5.00   29.50864279   29.50329560    5.04538087    4.65635301    4.44250440    0.54488118    0.00000000  -7.69998e+00
    5.00   31.10684703   31.10069114    5.09859022    4.66318188    4.43947640    0.54486764    0.00000000  -7.61438e+00
    5.00   32.29594064   32.28916649    5.13638667    4.66799542    4.43734176    0.54485399    0.00000000  -7.55618e+00
    5.00   33.19599915   33.18873082    5.16343793    4.67147446    4.43605147    0.54484582    0.00000000  -7.51346e+00
    5.00   34.20469307   34.19685489    5.19327602    4.67528455    4.43457412    0.54483854    0.00000000  -7.46898e+00
    5.00   36.24613424   36.23713364    5.24938708    4.68221425    4.43134625    0.54481424    0.00000000  -7.38270e+00
    5.00   37.58583050   37.57606491    5.28394930    4.68641842    4.42932452    0.54480540    0.00000000  -7.32982e+00
    5.00   40.02072360   40.00951235    5.34333396    4.69356511    4.42586871    0.54484152    0.00000000  -7.24162e+00
    5.00   40.61279261   40.60127333    5.35620734    4.69510793    4.42522218    0.54483154    0.00000000  -7.22002e+00
    5.00   41.15232895   41.14052037    5.36793734    4.69651343    4.42463241    0.54482224    0.00000000  -7.20121e+00
    5.00   41.78867557   41.77651239    5.38176297    4.69817004    4.42394159    0.54481715    0.00000000  -7.17998e+00
    5.00   42.27805928   42.26561619    5.39239816    4.69944403    4.42340754    0.54481236    0.00000000  -7.16431e+00
    5.00   42.95341227   42.94056707    5.40706335    4.70120156    4.42267966    0.54481672    0.00000000  -7.14354e+00
    5.00   43.74146619   43.72813395    5.42417541    4.70325158    4.42182740    0.54482695    0.00000000  -7.12045e+00
    5.00   44.14516242   44.13157258    5.43294022    4.70430166    4.42139162    0.54483571    0.00000000  -7.10906e+00
    5.00   44.86533246   44.85126661    5.44856808    4.70617500    4.42062244    0.54486438    0.00000000  -7.08942e+00
    5.00   53.42035010   53.40126283    5.60245815    4.72401563    4.41352637    0.54488071    0.00000000  -6.87739e+00
    5.00   53.44376869   53.42466688    5.60284602    4.72405964    4.41350837    0.54488069    0.00000000  -6.87689e+00
    5.00   53.46727589   53.44815945    5.60323535    4.72410382    4.41349030    0.54488066    0.00000000  -6.87640e+00
    5.00   53.96142923   53.94200410    5.61143987    4.72503226    4.41308925    0.54487879    0.00000000  -6.86610e+00
    5.00   53.97843556   53.95899963    5.61172121    4.72506422    4.41307651    0.54487879    0.00000000  -6.86575e+00
    5.00   61.47026538   61.44589854    5.72183489    4.73716776    4.40782881    0.54489310    0.00000000  -6.72157e+00
    5.00   67.88390955   67.85555694    5.80323893    4.74574124    4.40381329    0.54489171    0.00000000  -6.61781e+00
    5.00   67.94314099   67.91475044    5.80395052    4.74581498    4.40377783    0.54489169    0.00000000  -6.61693e+00
    5.00   68.00230871   67.97388019    5.80466134    4.74588863    4.40374240    0.54489168    0.00000000  -6.61605e+00
    5.00   68.06141285   68.03294631    5.80537139    4.74596221    4.40370702    0.54489166    0.00000000  -6.61517e+00
    5.00   74.61610787   74.58302382    5.87928393    4.75345690    4.39990363    0.54488999    0.00000000  -6.52394e+00
    5.00   74.65550903   74.62239409    5.87971568    4.75350025    4.39988136    0.54489000    0.00000000  -6.52343e+00
    5.00  123.42674076  123.32284485    6.24476683    4.77927233    4.35607989    0.54428539    0.00000000  -6.00162e+00
    5.00  132.51172398  132.39928504    6.29559232    4.78508592    4.35935102    0.54446595    0.00000000  -5.96921e+00
    5.00  137.42508330  137.31021857    6.32198990    4.78864418    4.36300911    0.54459024    0.00000000  -5.96090e+00
    5.00  137.45377780  137.33890000    6.32214037    4.78866413    4.36302913    0.54459102    0.00000000  -5.96085e+00
    5.00  142.00323975  141.88633564    6.34540635    4.79161731    4.36573045    0.54466967    0.00000000  -5.95242e+00
    5.00  150.47251929  150.35083819    6.38559582    4.79601474    4.36826025    0.54471725    0.00000000  -5.93070e+00
