# log(age)     Mini          Mact          logl          logt          logg      Composition      Phase         logMdot
    5.00    7.08742565    7.08740642    3.35788240    4.08751359    3.23385911    0.54489720   -1.00000000  -9.84675e+00
    5.00    7.12671667    7.12669711    3.37415198    4.09601476    3.25415037    0.54489720   -1.00000000  -9.84351e+00
    5.00    7.17343560    7.17341564    3.39310076    4.10612662    3.27868844    0.54489720   -1.00000000  -9.84039e+00
    5.00    7.21315723    7.21313694    3.40901411    4.11474154    3.29981894    0.54489720   -1.00000000  -9.83805e+00
    5.00    7.25955429    7.25953359    3.42711698    4.12475789    3.32479993    0.54489720   -1.00000000  -9.83609e+00
    5.00    7.30684489    7.30682378    3.44519350    4.13495247    3.35057831    0.54489720   -1.00000000  -9.83465e+00
    5.00    7.35375147    7.35372995    3.46272938    4.14504255    3.37645436    0.54489720   -1.00000000  -9.83385e+00
    5.00    7.40025922    7.40023729    3.47967910    4.15499774    3.40234923    0.54489720   -1.00000000  -9.83360e+00
    5.00    7.44301775    7.44299546    3.49286108    4.16289940    3.42324997    0.54489720   -1.00000000  -9.83182e+00
    5.00    7.49620282    7.49618010    3.50888173    4.17266907    3.44938792    0.54489720   -1.00000000  -9.83023e+00
    5.00    7.54923264    7.54920948    3.52444717    4.18233454    3.47555525    0.54489720   -1.00000000  -9.82930e+00
    5.00    7.60242962    7.60240602    3.53966031    4.19194020    3.50184169    0.54489720   -1.00000000  -9.82892e+00
    5.00    7.66066130    7.66063722    3.55545439    4.20211657    3.53003763    0.54489720   -1.00000000  -9.82860e+00
    5.00    7.71890462    7.71888005    3.57086076    4.21220140    3.55825579    0.54489720   -1.00000000  -9.82886e+00
    5.00    7.77722520    7.77720015    3.58593178    4.22220592    3.58649242    0.54489720   -1.00000000  -9.82964e+00
    5.00    7.84344998    7.84342439    3.60230338    4.23319502    3.61775055    0.54489720   -1.00000000  -9.83056e+00
    5.00    7.89727801    7.89725198    3.61516057    4.24192221    3.64276141    0.54489720   -1.00000000  -9.83155e+00
    5.00    7.96002220    7.95999565    3.62980869    4.25197780    3.67178509    0.54489720   -1.00000000  -9.83322e+00
    5.00    8.01883073    8.01880366    3.64288794    4.26103122    3.69808061    0.54489720   -1.00000000  -9.82647e+00
    5.00    8.08224386    8.08221614    3.65581940    4.27004474    3.72444696    0.54489720   -1.00000000  -9.80051e+00
    5.00    8.15658257    8.15655405    3.67065537    4.28047805    3.75514680    0.54489720   -1.00000000  -9.77204e+00
    5.00    8.22295388    8.22292461    3.68357036    4.28963214    3.78224321    0.54489720   -1.00000000  -9.74856e+00
    5.00    8.28787399    8.28784396    3.69594816    4.29846734    3.80852702    0.54489720   -1.00000000  -9.72721e+00
    5.00    8.36664988    8.36661890    3.71062920    4.30901290    3.84005777    0.54489720   -1.00000000  -9.70345e+00
    5.00    8.43314623    8.43311441    3.72272788    4.31775781    3.86634014    0.54489720   -1.00000000  -9.68521e+00
    5.00    8.51410481    8.51407193    3.73709485    4.32820343    3.89789686    0.54489720   -1.00000000  -9.66524e+00
    5.00    8.58814740    8.58811353    3.74989304    4.33757321    3.92636521    0.54489720   -1.00000000  -9.64876e+00
    5.00    8.66628555    8.66625057    3.76297365    4.34719610    3.95577310    0.54489720   -1.00000000  -9.63422e+00
    5.00    8.74093682    8.74090076    3.77508970    4.35619213    3.98345974    0.54489720   -1.00000000  -9.62193e+00
    5.00    8.82699158    8.82695423    3.78852104    4.36624165    4.01462832    0.54489720   -1.00000000  -9.61090e+00
    5.00    8.91425780    8.91421910    3.80151755    4.37606835    4.04540246    0.54489720   -1.00000000  -9.60303e+00
    5.00    9.00843133    9.00838933    3.81464299    4.38613715    4.07732383    0.54489720   -1.00000000  -9.60059e+00
    5.00    9.12336140    9.12329294    3.82808644    4.39659816    4.11098218    0.54489720   -1.00000000  -9.62763e+00
    5.00    9.22721811    9.22712579    3.83971829    4.40565082    4.14031220    0.54489720   -1.00000000  -9.64170e+00
    5.00    9.35282559    9.35270443    3.85345426    4.41622091    4.17460283    0.54489720   -1.00000000  -9.64726e+00
    5.00    9.48282716    9.48267615    3.86753534    4.42677420    4.20868217    0.54489720   -1.00000000  -9.63831e+00
    5.00    9.61788360    9.61770157    3.88220846    4.43735060    4.24249316    0.54489720   -1.00000000  -9.61502e+00
    5.00    9.75935494    9.75914033    3.89773623    4.44799132    4.27600028    0.54489720   -1.00000000  -9.57906e+00
    5.00    9.90980657    9.90955721    3.91427541    4.45870417    4.30919529    0.54489720   -1.00000000  -9.53330e+00
    5.00   10.07527674   10.07499989    3.93076542    4.46867924    4.33984745    0.54489720   -1.00000000  -9.47096e+00
    5.00   10.26325766   10.26296413    3.94573441    4.47733297    4.36727395    0.54489720   -1.00000000  -9.40245e+00
    5.00   10.48917719   10.48886324    3.95776748    4.48486255    4.39471007    0.54489720   -1.00000000  -9.35175e+00
    5.00   10.71206318   10.71172873    3.96288947    4.48929271    4.41653396    0.54489720   -1.00000000  -9.33512e+00
    5.00   10.74239402   10.74205672    3.92733415    4.47215337    4.38478732    0.54489720   -1.00000000  -9.24507e+00
    5.00   10.74253878   10.74220146    3.92715082    4.47206488    4.38462269    0.54489720   -1.00000000  -9.24464e+00
    5.00   10.76604858   10.76570910    3.93773351    4.47492524    4.38645452    0.54489720   -1.00000000  -9.38955e+00
    5.00   10.99925200   10.99889084    3.95224537    4.48016841    4.40256764    0.54489720   -1.00000000  -9.32743e+00
    5.00   11.33219830   11.33180070    3.96377906    4.48299827    4.41493674    0.54489720   -1.00000000  -9.28854e+00
    5.00   11.71799143   11.71755102    3.98767155    4.48665289    4.42024021    0.54489720   -1.00000000  -9.24673e+00
    5.00   12.05669136   12.05621135    4.01580581    4.49056846    4.42032159    0.54489720   -1.00000000  -9.19672e+00
    5.00   12.35723771   12.35671518    4.04183045    4.49414603    4.41866658    0.54489720    0.00000000  -9.11747e+00
    5.00   12.35958201   12.35905914    4.04204612    4.49417584    4.41864859    0.54489720    0.00000000  -9.11688e+00
    5.00   12.71077864   12.71020504    4.07431099    4.49863195    4.41596277    0.54489720    0.00000000  -9.03836e+00
    5.00   13.06137599   13.06075078    4.10751762    4.50324271    4.41293369    0.54489720    0.00000000  -8.97040e+00
    5.00   13.12060781   13.11997350    4.11316068    4.50402837    4.41241575    0.54489720    0.00000000  -8.96012e+00
    5.00   13.58915234   13.58844650    4.15819394    4.51031244    4.40820090    0.54489720    0.00000000  -8.88381e+00
    5.00   13.59274264   13.59203624    4.15854075    4.51036107    4.40816877    0.54489720    0.00000000  -8.88327e+00
    5.00   13.99266156   13.99189220    4.19716013    4.51576757    4.40456059    0.54489720    0.00000000  -8.82678e+00
    5.00   14.15719754   14.15639701    4.21116806    4.51771541    4.40329916    0.54489720    0.00000000  -8.79272e+00
    5.00   14.16202507   14.16122361    4.21157672    4.51777241    4.40326310    0.54489720    0.00000000  -8.79174e+00
    5.00   14.88326082   14.88231738    4.27263431    4.52627533    4.39782478    0.54489720    0.00000000  -8.66597e+00
    5.00   14.88871380   14.88776925    4.27309602    4.52633985    4.39778453    0.54489720    0.00000000  -8.66515e+00
    5.00   15.56220183   15.56110635    4.32630356    4.53369586    4.39309033    0.54489720    0.00000000  -8.55140e+00
    5.00   15.56663726   15.56554074    4.32664899    4.53374369    4.39306053    0.54489720    0.00000000  -8.55071e+00
    5.00   16.22604537   16.22478500    4.37677639    4.54067039    4.38873490    0.54489720    0.00000000  -8.45092e+00
    5.00   16.67288746   16.67150293    4.40914495    4.54515339    4.38606092    0.54489720    0.00000000  -8.38514e+00
    5.00   16.68621709   16.68482887    4.41011051    4.54528724    4.38598165    0.54489720    0.00000000  -8.38332e+00
    5.00   17.59625577   17.59459121    4.47295054    4.55394558    4.38083281    0.54489720    0.00000000  -8.25837e+00
    5.00   17.60062151   17.59895553    4.47324423    4.55398600    4.38080915    0.54489720    0.00000000  -8.25781e+00
    5.00   18.43607272   18.43411448    4.52749663    4.56141800    4.37643318    0.54489720    0.00000000  -8.15181e+00
    5.00   18.44379667   18.44183557    4.52798167    4.56148431    4.37639471    0.54489720    0.00000000  -8.15086e+00
    5.00   19.27521815   19.27293303    4.57921338    4.56851290    4.37246317    0.54489720    0.00000000  -8.05305e+00
    5.00   19.79097809   19.78847125    4.60976460    4.57274422    4.37032296    0.54489720    0.00000000  -7.99563e+00
    5.00   20.50547399   20.50262197    4.64926745    4.57812751    4.36746577    0.54489720    0.00000000  -7.91423e+00
    5.00   21.26792312   21.26467966    4.69017883    4.58366115    4.36446309    0.54489720    0.00000000  -7.83682e+00
    5.00   21.80602363   21.80249199    4.71905452    4.58756861    4.36234970    0.54489720    0.00000000  -7.78943e+00
    5.00   22.36670736   22.36284552    4.74703210    4.59133983    4.36039568    0.54489720    0.00000000  -7.73604e+00
    5.00   22.96294071   22.95869720    4.77559697    4.59518225    4.35846073    0.54489720    0.00000000  -7.68120e+00
    5.00   23.40993338   23.40539677    4.79701300    4.59806423    4.35701427    0.54489720    0.00000000  -7.64419e+00
    5.00   24.20599607   24.20090277    4.83414946    4.60304556    4.35452509    0.54489720    0.00000000  -7.58130e+00
    5.00   25.01235612   25.00663766    4.86884921    4.60764705    4.35223893    0.54489720    0.00000000  -7.51598e+00
    5.00   25.59940231   25.59320862    4.89411352    4.61099856    4.35057829    0.54489720    0.00000000  -7.47389e+00
    5.00   26.62247070   26.61537711    4.93564460    4.61647277    4.34791327    0.54489720    0.00000000  -7.40082e+00
    5.00   27.38003919   27.37222668    4.96520728    4.62035207    4.34605066    0.54489720    0.00000000  -7.35015e+00
    5.00   28.34897116   28.34017388    5.00180443    4.62512464    4.34373764    0.54489720    0.00000000  -7.28911e+00
    5.00   29.46507652   29.45504450    5.04147525    4.63023283    4.34120759    0.54489720    0.00000000  -7.22136e+00
    5.00   30.65200520   30.64058615    5.08177851    4.63539053    4.33867263    0.54489720    0.00000000  -7.15395e+00
    5.00   31.89076431   31.87781273    5.12222853    4.64053903    4.33616227    0.54489720    0.00000000  -7.08926e+00
    5.00   32.99911588   32.98467611    5.15591498    4.64478572    4.33413281    0.54489720    0.00000000  -7.03235e+00
    5.00   33.84949527   33.83386007    5.18155026    4.64801378    4.33259378    0.54489720    0.00000000  -6.99271e+00
    5.00   35.39094233   35.37301483    5.22494604    4.65340633    4.32999436    0.54489719    0.00000000  -6.92210e+00
    5.00   36.65274600   36.63285856    5.25836603    4.65750279    4.32797130    0.54489719    0.00000000  -6.86695e+00
    5.00   38.07420361   38.05200833    5.29408987    4.66182607    4.32578401    0.54489719    0.00000000  -6.80823e+00
    5.00   39.45010961   39.42557216    5.32867013    4.66601188    4.32366909    0.54489719    0.00000000  -6.75797e+00
    5.00   40.38886521   40.36274088    5.35097136    4.66868778    4.32232887    0.54489719    0.00000000  -6.72416e+00
    5.00   40.87833404   40.85141444    5.36164441    4.66994872    4.32170189    0.54489719    0.00000000  -6.70572e+00
    5.00   41.49786351   41.46989882    5.37514870    4.67154278    4.32090519    0.54489718    0.00000000  -6.68341e+00
    5.00   42.05077267   42.02184162    5.38719952    4.67296496    4.32019344    0.54489718    0.00000000  -6.66439e+00
    5.00   42.65994689   42.62990629    5.40046918    4.67452919    4.31940584    0.54489717    0.00000000  -6.64431e+00
    5.00   50.13114441   50.08591826    5.54808573    4.69173083    4.31129305    0.54489718    0.00000000  -6.43414e+00
    5.00   50.23571321   50.19028285    5.54981856    4.69192379    4.31119686    0.54489718    0.00000000  -6.43138e+00
    5.00   51.39484211   51.34707110    5.56908477    4.69408234    4.31014917    0.54489716    0.00000000  -6.40188e+00
    5.00   51.40575986   51.35796608    5.56926600    4.69410264    4.31013942    0.54489716    0.00000000  -6.40161e+00
    5.00   52.10477561   52.05547355    5.58089798    4.69540868    4.30951058    0.54489714    0.00000000  -6.38473e+00
    5.00   53.80183995   53.74868523    5.60902117    4.69854609    4.30796929    0.54489706    0.00000000  -6.34618e+00
    5.00   54.12320308   54.06930475    5.61436284    4.69914489    4.30767955    0.54489705    0.00000000  -6.33925e+00
    5.00   54.31267974   54.25831807    5.61751537    4.69949876    4.30750873    0.54489703    0.00000000  -6.33521e+00
    5.00   54.32754974   54.27315202    5.61776163    4.69952629    4.30749555    0.54489703    0.00000000  -6.33489e+00
    5.00   57.72494874   57.66244540    5.66913313    4.70509760    4.30453521    0.54489668    0.00000000  -6.26255e+00
    5.00   66.02110940   65.93682533    5.78124863    4.71685005    4.29787492    0.54489490    0.00000000  -6.11204e+00
    5.00   66.08805734   66.00359634    5.78205297    4.71693150    4.29782672    0.54489488    0.00000000  -6.11092e+00
    5.00   66.15491947   66.07028144    5.78285627    4.71701284    4.29777856    0.54489486    0.00000000  -6.10981e+00
