# log(age)     Mini          Mact          logl          logt          logg      Composition      Phase         logMdot
    5.00    0.24508336    0.24508331   -0.17071844    3.50343488    2.96566034    0.54489720   -1.00000000  -1.25131e+01
    5.00    0.25125941    0.25125936   -0.14773380    3.50599053    2.96442218    0.54489720   -1.00000000  -1.24989e+01
    5.00    0.25657588    0.25657583   -0.13070898    3.50782270    2.96314533    0.54489720   -1.00000000  -1.24771e+01
    5.00    0.26185856    0.26185850   -0.11383694    3.50965071    2.96195111    0.54489720   -1.00000000  -1.24584e+01
    5.00    0.26872334    0.26872328   -0.09197427    3.51204017    2.96051754    0.54489720   -1.00000000  -1.24367e+01
    5.00    0.27367384    0.27367377   -0.07624166    3.51377385    2.95955935    0.54489720   -1.00000000  -1.24240e+01
    5.00    0.27859555    0.27859548   -0.06068672    3.51549423    2.95868010    0.54489720   -1.00000000  -1.24131e+01
    5.00    0.28424694    0.28424687   -0.04292571    3.51746510    2.95775224    0.54489720   -1.00000000  -1.24017e+01
    5.00    0.28887736    0.28887729   -0.02846481    3.51908125    2.95708877    0.54489720   -1.00000000  -1.23946e+01
    5.00    0.29574891    0.29574884   -0.00723482    3.52146813    2.95628828    0.54489720   -1.00000000  -1.23862e+01
    5.00    0.30062445    0.30062437    0.00744966    3.52311692    2.95582031    0.54489720   -1.00000000  -1.23808e+01
    5.00    0.31357321    0.31357313    0.04276711    3.52685977    2.95375230    0.54489720   -1.00000000  -1.23532e+01
    5.00    0.31990030    0.31990021    0.05948278    3.52864633    2.95290684    0.54489720   -1.00000000  -1.23410e+01
    5.00    0.33516949    0.33516940    0.09823680    3.53278025    2.95089217    0.54489720   -1.00000000  -1.23110e+01
    5.00    0.34328322    0.34328312    0.11820243    3.53493511    2.94994202    0.54489720   -1.00000000  -1.22956e+01
    5.00    0.34981847    0.34981837    0.13393139    3.53665195    2.94930771    0.54489720   -1.00000000  -1.22840e+01
    5.00    0.36437356    0.36437345    0.16794940    3.54040904    2.94798526    0.54489720   -1.00000000  -1.22579e+01
    5.00    0.37819567    0.37819555    0.19921543    3.54395131    2.94707542    0.54489720   -1.00000000  -1.22344e+01
    5.00    0.39203040    0.39203027    0.22947883    3.54746972    2.94648893    0.54489720   -1.00000000  -1.22114e+01
    5.00    0.39928188    0.39928175    0.24504621    3.54931837    2.94628943    0.54489720   -1.00000000  -1.21999e+01
    5.00    0.41348963    0.41348949    0.27355989    3.55278570    2.94623524    0.54489720   -1.00000000  -1.21754e+01
    5.00    0.43164433    0.43164417    0.30996983    3.55725467    2.94627433    0.54489720   -1.00000000  -1.21481e+01
    5.00    0.45088120    0.45088103    0.34840736    3.56200153    2.94640944    0.54489720   -1.00000000  -1.21232e+01
    5.00    0.46689729    0.46689711    0.37702126    3.56543760    2.94619697    0.54489720   -1.00000000  -1.20990e+01
    5.00    0.48643700    0.48643681    0.41218174    3.56967764    2.94587838    0.54489720   -1.00000000  -1.20730e+01
    5.00    0.50629254    0.50629233    0.44659041    3.57372811    2.94529309    0.54489720   -1.00000000  -1.20488e+01
    5.00    0.52625662    0.52625640    0.47836024    3.57719136    2.94390355    0.54489720   -1.00000000  -1.20233e+01
    5.00    0.54382103    0.54382080    0.50646415    3.58027253    2.94266512    0.54489720   -1.00000000  -1.20036e+01
    5.00    0.56415749    0.56415725    0.53639881    3.58325226    2.94046446    0.54489720   -1.00000000  -1.19800e+01
    5.00    0.59724447    0.59724421    0.58355988    3.58774454    2.93627872    0.54489720   -1.00000000  -1.19447e+01
    5.00    0.62341167    0.62341138    0.61775021    3.59071219    2.93231828    0.54489720   -1.00000000  -1.19167e+01
    5.00    0.65967577    0.65967545    0.66384180    3.59460312    2.92650398    0.54489720   -1.00000000  -1.18805e+01
    5.00    0.67862887    0.67862855    0.68652683    3.59643288    2.92333799    0.54489720   -1.00000000  -1.18618e+01
    5.00    0.71099009    0.71098974    0.72334563    3.59936702    2.91819015    0.54489720   -1.00000000  -1.18313e+01
    5.00    0.73010604    0.73010567    0.74303311    3.60080819    2.91501318    0.54489720   -1.00000000  -1.18122e+01
    5.00    0.76599403    0.76599364    0.78017082    3.60354177    2.90898382    0.54489720   -1.00000000  -1.17796e+01
    5.00    0.80166458    0.80166416    0.81713074    3.60629641    2.90309427    0.54489720   -1.00000000  -1.17512e+01
    5.00    0.83693609    0.83693564    0.85368533    3.60905363    2.89739608    0.54489720   -1.00000000  -1.17265e+01
    5.00    0.87247342    0.87247295    0.88731562    3.61142684    2.89163643    0.54489720   -1.00000000  -1.17003e+01
    5.00    0.90753200    0.90753149    0.91857962    3.61356209    2.88612665    0.54489720   -1.00000000  -1.16754e+01
    5.00    0.94602872    0.94602818    0.95143003    3.61574078    2.88020873    0.54489720   -1.00000000  -1.16495e+01
    5.00    0.98858242    0.98858185    0.98525926    3.61788598    2.87388999    0.54489720   -1.00000000  -1.16211e+01
    5.00    1.02465225    1.02465165    1.01328161    3.61966160    2.86871829    0.54489720   -1.00000000  -1.15990e+01
    5.00    1.05046724    1.05046661    1.03233522    3.62084653    2.86516495    0.54489720   -1.00000000  -1.15834e+01
    5.00    1.09730383    1.09730316    1.06564227    3.62286388    2.85892332    0.54489720   -1.00000000  -1.15566e+01
    5.00    1.13856841    1.13856770    1.09352714    3.62451833    2.85369246    0.54489720   -1.00000000  -1.15340e+01
    5.00    1.19031816    1.19031741    1.12676567    3.62646005    2.84751393    0.54489720   -1.00000000  -1.15072e+01
    5.00    1.21932252    1.21932175    1.14465010    3.62749425    2.84423522    0.54489720   -1.00000000  -1.14929e+01
    5.00    1.29219762    1.29219678    1.18723936    3.62990969    2.83650757    0.54489720   -1.00000000  -1.14589e+01
    5.00    1.34837876    1.34837787    1.21802460    3.63163060    2.83108972    0.54489720   -1.00000000  -1.14345e+01
    5.00    1.42334791    1.42334695    1.25674282    3.63381463    2.82461244    0.54489720   -1.00000000  -1.14041e+01
    5.00    1.45728380    1.45728280    1.27332673    3.63471828    2.82187733    0.54489720   -1.00000000  -1.13913e+01
    5.00    1.57591322    1.57591211    1.32753186    3.63770937    2.81362380    0.54489720   -1.00000000  -1.13498e+01
    5.00    1.66552990    1.66552870    1.36488468    3.63976750    2.80852311    0.54489720   -1.00000000  -1.13219e+01
    5.00    1.72846273    1.72846148    1.38939405    3.64111475    2.80549254    0.54489720   -1.00000000  -1.13038e+01
    5.00    1.87997353    1.87997213    1.44395427    3.64421551    2.79985108    0.54489720   -1.00000000  -1.12648e+01
    5.00    2.01431121    2.01430967    1.48709982    3.64670696    2.79664179    0.54489720   -1.00000000  -1.12351e+01
    5.00    2.13612398    2.13612231    1.52297929    3.64884186    2.79480320    0.54489720   -1.00000000  -1.12112e+01
    5.00    2.29265901    2.29265718    1.56500391    3.65136171    2.79357011    0.54489720   -1.00000000  -1.11841e+01
    5.00    2.77647326    2.77647093    1.67473940    3.65793998    2.79280709    0.54489720   -1.00000000  -1.11130e+01
    5.00    2.91845015    2.91844768    1.69769588    3.65915854    2.79270268    0.54489720   -1.00000000  -1.10796e+01
    5.00    3.09770538    3.09770273    1.72765613    3.66068263    2.79153701    0.54489720   -1.00000000  -1.10447e+01
    5.00    3.24874000    3.24873719    1.75314175    3.66195417    2.79026234    0.54489720   -1.00000000  -1.10224e+01
    5.00    3.39899614    3.39899317    1.77863278    3.66326365    2.78903543    0.54489720   -1.00000000  -1.10046e+01
    5.00    3.54848445    3.54848132    1.80428107    3.66461501    2.78772153    0.54489720   -1.00000000  -1.09903e+01
    5.00    3.71109232    3.71108900    1.83232515    3.66608312    2.78614013    0.54489720   -1.00000000  -1.09769e+01
    5.00    3.85742576    3.85742228    1.85774880    3.66742324    2.78460647    0.54489720   -1.00000000  -1.09685e+01
    5.00    4.00421169    4.00420803    1.88353475    3.66880406    2.78293059    0.54489720   -1.00000000  -1.09623e+01
    5.00    4.18824904    4.18824516    1.91618177    3.67055983    2.78061037    0.54489720   -1.00000000  -1.09567e+01
    5.00    4.35565694    4.35565290    1.93979093    3.67174659    2.77767404    0.54489720   -1.00000000  -1.09311e+01
    5.00    4.53403260    4.53402837    1.96586021    3.67291266    2.77281413    0.54489720   -1.00000000  -1.09049e+01
    5.00    4.69634879    4.69634439    1.99080051    3.67400295    2.76729045    0.54489720   -1.00000000  -1.08830e+01
    5.00    4.88148036    4.88147575    2.02083794    3.67522477    2.75931199    0.54489720   -1.00000000  -1.08607e+01
    5.00    5.07245066    5.07244583    2.05357857    3.67656111    2.74963000    0.54489720   -1.00000000  -1.08398e+01
    5.00    5.22376730    5.22376229    2.08042379    3.67771415    2.74117545    0.54489720   -1.00000000  -1.08230e+01
    5.00    5.42018412    5.42017890    2.11548751    3.67945532    2.72908502    0.54489720   -1.00000000  -1.07902e+01
    5.00    5.67104075    5.67103520    2.16477233    3.68136126    2.70688682    0.54489720   -1.00000000  -1.07385e+01
    5.00    5.86674807    5.86674224    2.21052432    3.68303582    2.68252049    0.54489720   -1.00000000  -1.06840e+01
    5.00    6.06019039    6.06018423    2.26839715    3.68509283    2.64644469    0.54489720   -1.00000000  -1.06009e+01
    5.00    6.26998979    6.26998325    2.33997889    3.68782059    2.60049033    0.54489720   -1.00000000  -1.05124e+01
    5.00    6.45031410    6.45030718    2.41296077    3.69095848    2.55270884    0.54489720   -1.00000000  -1.04324e+01
    5.00    6.61964832    6.61964099    2.48866922    3.69482398    2.50423579    0.54489720   -1.00000000  -1.03551e+01
    5.00    6.77502138    6.77501356    2.55774553    3.70007132    2.46622084    0.54489720   -1.00000000  -1.02702e+01
    5.00    6.95560357    6.95559508    2.62422363    3.70780074    2.44207419    0.54489720   -1.00000000  -1.01956e+01
    5.00    7.08450926    7.08450024    2.66434311    3.71450082    2.43664835    0.54489720   -1.00000000  -1.01539e+01
    5.00    7.20845210    7.20844251    2.69913820    3.72213678    2.43987508    0.54489720   -1.00000000  -1.01228e+01
    5.00    7.31610876    7.31609867    2.72768224    3.73039592    2.45086295    0.54489720   -1.00000000  -1.01044e+01
    5.00    7.41168227    7.41167170    2.75186901    3.73929709    2.46801010    0.54489720   -1.00000000  -1.00936e+01
    5.00    7.50662706    7.50661601    2.77405589    3.74962975    2.49258062    0.54489720   -1.00000000  -1.00846e+01
    5.00    7.59359336    7.59358187    2.79454943    3.75959511    2.51691925    0.54489720   -1.00000000  -1.00782e+01
    5.00    7.67909949    7.67908756    2.81518072    3.76979995    2.54199458    0.54489720   -1.00000000  -1.00732e+01
    5.00    7.75954878    7.75953643    2.83529873    3.77962287    2.56576649    0.54489720   -1.00000000  -1.00685e+01
    5.00    7.83971742    7.83970465    2.85514667    3.78917247    2.58848597    0.54489720   -1.00000000  -1.00605e+01
    5.00    7.93548307    7.93546979    2.87884399    3.80025545    2.61408026    0.54489720   -1.00000000  -1.00468e+01
    5.00    8.01597601    8.01596231    2.90008560    3.80980793    2.63521726    0.54489720   -1.00000000  -1.00347e+01
    5.00    8.08773805    8.08772395    2.92024130    3.81856995    2.65382620    0.54489720   -1.00000000  -1.00235e+01
    5.00    8.16706149    8.16704696    2.94384534    3.82850017    2.67405116    0.54489720   -1.00000000  -1.00102e+01
    5.00    8.24461441    8.24459944    2.96842752    3.83851954    2.69356293    0.54489720   -1.00000000  -9.99638e+00
    5.00    8.31360776    8.31359239    2.99166588    3.84773939    2.71077708    0.54489720   -1.00000000  -9.98324e+00
    5.00    8.37614192    8.37612618    3.01379677    3.85633011    2.72624770    0.54489720   -1.00000000  -9.97061e+00
    5.00    8.44504892    8.44503277    3.03952683    3.86612488    2.74326540    0.54489720   -1.00000000  -9.95583e+00
    5.00    8.50618614    8.50616961    3.06345549    3.87507924    2.75832046    0.54489720   -1.00000000  -9.94201e+00
    5.00    8.56155839    8.56154151    3.08612552    3.88345467    2.77201989    0.54489720   -1.00000000  -9.92879e+00
    5.00    8.62173058    8.62171330    3.11175809    3.89281569    2.78694768    0.54489720   -1.00000000  -9.91383e+00
    5.00    8.67768951    8.67767186    3.13663069    3.90181666    2.80097707    0.54489720   -1.00000000  -9.89916e+00
    5.00    8.73385038    8.73383234    3.16256590    3.91113245    2.81521356    0.54489720   -1.00000000  -9.88377e+00
    5.00    8.77846052    8.77844216    3.18384054    3.91873011    2.82663989    0.54489720   -1.00000000  -9.87122e+00
    5.00    8.83391611    8.83389735    3.21119675    3.92846618    2.84109998    0.54489720   -1.00000000  -9.85491e+00
    5.00    8.87673016    8.87671108    3.23296527    3.93619080    2.85244729    0.54489720   -1.00000000  -9.84198e+00
    5.00    8.91838503    8.91836563    3.25471300    3.94390051    2.86369568    0.54489720   -1.00000000  -9.82903e+00
    5.00    8.97128081    8.97126098    3.28312344    3.95397835    2.87833606    0.54489720   -1.00000000  -9.81199e+00
    5.00    9.01233663    9.01231492    3.30482182    3.96168156    2.88950231    0.54489720   -1.00000000  -9.74007e+00
    5.00    9.05602570    9.05599804    3.32601886    3.96921693    2.90044557    0.54489720   -1.00000000  -9.56592e+00
    5.00    9.09933012    9.09929638    3.34743829    3.97685802    2.91157174    0.54489720   -1.00000000  -9.43622e+00
    5.00    9.15401970    9.15397810    3.37507952    3.98676636    2.92606601    0.54489720   -1.00000000  -9.31769e+00
    5.00    9.19548604    9.19543824    3.39642510    3.99446809    2.93742448    0.54489720   -1.00000000  -9.27203e+00
    5.00    9.23630797    9.23625396    3.41776144    4.00221548    2.94894533    0.54489720   -1.00000000  -9.24226e+00
    5.00    9.27644655    9.27638634    3.43903479    4.00999460    2.96062485    0.54489720   -1.00000000  -9.22470e+00
    5.00    9.31583299    9.31576661    3.46017679    4.01778577    2.97244950    0.54489720   -1.00000000  -9.21684e+00
    5.00    9.35441759    9.35434511    3.48112036    4.02556922    2.98440499    0.54489720   -1.00000000  -9.21626e+00
    5.00    9.39217687    9.39209838    3.50182023    4.03333191    2.99648338    0.54489720   -1.00000000  -9.19386e+00
    5.00    9.42912692    9.42904242    3.52225017    4.04106839    3.00868987    0.54489720   -1.00000000  -9.13214e+00
    5.00    9.46522610    9.46513558    3.54235226    4.04875980    3.02100496    0.54489720   -1.00000000  -9.07177e+00
    5.00    9.50049415    9.50039758    3.56210455    4.05640088    3.03343052    0.54489720   -1.00000000  -9.01281e+00
    5.00    9.54003396    9.53993053    3.58443196    4.06513580    3.04785174    0.54489720   -1.00000000  -8.95172e+00
    5.00    9.57318564    9.57307616    3.60314751    4.07256254    3.06035980    0.54489720   -1.00000000  -8.89616e+00
    5.00    9.61221300    9.61209600    3.62514308    4.08142355    3.07559375    0.54489720   -1.00000000  -8.82691e+00
    5.00    9.64406731    9.64394404    3.64316968    4.08878386    3.08846570    0.54489720   -1.00000000  -8.77436e+00
    5.00    9.67839023    9.67826005    3.66264834    4.09684441    3.10279948    0.54489720   -1.00000000  -8.72140e+00
    5.00    9.70841853    9.70828194    3.67959173    4.10397456    3.11575041    0.54489720   -1.00000000  -8.67209e+00
    5.00    9.74498917    9.74484423    3.70009492    4.11275151    3.13202807    0.54489720   -1.00000000  -8.60995e+00
    5.00    9.77594871    9.77579661    3.71748232    4.12030131    3.14625616    0.54489720   -1.00000000  -8.56252e+00
    5.00    9.81160141    9.81144028    3.73726106    4.12905660    3.16312960    0.54489720   -1.00000000  -8.50363e+00
    5.00    9.84073050    9.84056182    3.75339135    4.13631177    3.17735252    0.54489720   -1.00000000  -8.45925e+00
    5.00    9.87558390    9.87540537    3.77243214    4.14505127    3.19486413    0.54489720   -1.00000000  -8.40344e+00
    5.00    9.90305071    9.90286415    3.78735348    4.15202503    3.20909429    0.54489720   -1.00000000  -8.36201e+00
    5.00    9.93751958    9.93732215    3.80582399    4.16084343    3.22747412    0.54489720   -1.00000000  -8.30925e+00
    5.00    9.97094479    9.97073603    3.82347296    4.16947205    3.24586858    0.54489720   -1.00000000  -8.25860e+00
    5.00   10.00487680   10.00465637    3.84080686    4.17815224    3.26478631    0.54489720   -1.00000000  -8.20914e+00
    5.00   10.04333551   10.04310507    3.85801077    4.18698876    3.28452000    0.54489720   -1.00000000  -8.15838e+00
    5.00   10.07230438   10.07206576    3.87070450    4.19367692    3.29977771    0.54489720   -1.00000000  -8.12080e+00
    5.00   10.11058936   10.11033910    3.88711553    4.20255559    3.32046563    0.54489720   -1.00000000  -8.07243e+00
    5.00   10.14744338   10.14718105    3.90252152    4.21114432    3.34093957    0.54489720   -1.00000000  -8.02787e+00
    5.00   10.19076734   10.19048975    3.92011624    4.22128766    3.36571092    0.54489720   -1.00000000  -7.97821e+00
    5.00   10.22590478   10.22561365    3.93384523    4.22951993    3.38636489    0.54489720   -1.00000000  -7.93899e+00
    5.00   10.26245677   10.26215025    3.94755650    4.23807022    3.40836719    0.54489720   -1.00000000  -7.89915e+00
    5.00   10.29677168   10.29644985    3.95997732    4.24609974    3.42948426    0.54489720   -1.00000000  -7.86382e+00
    5.00   10.33877767   10.33843568    3.97449143    4.25590092    3.45591282    0.54489720   -1.00000000  -7.82268e+00
    5.00   10.37480176   10.37444086    3.98621812    4.26424212    3.47904132    0.54489720   -1.00000000  -7.78863e+00
    5.00   10.41280244   10.41242086    3.99807883    4.27302454    3.50388244    0.54489720   -1.00000000  -7.75571e+00
    5.00   10.45332419   10.45291867    4.00985751    4.28227514    3.53078255    0.54489720   -1.00000000  -7.72214e+00
    5.00   10.49358976   10.49315879    4.02072758    4.29134695    3.55786541    0.54489720   -1.00000000  -7.69101e+00
    5.00   10.53404324   10.53358500    4.03076748    4.30030644    3.58533692    0.54489720   -1.00000000  -7.66203e+00
    5.00   10.57873401   10.57824337    4.04072841    4.30995953    3.61583699    0.54489720   -1.00000000  -7.63262e+00
    5.00   10.61959001   10.61906835    4.04883999    4.31855439    3.64379479    0.54489720   -1.00000000  -7.60879e+00
    5.00   10.66134124   10.66078622    4.05594674    4.32701470    3.67225621    0.54489720   -1.00000000  -7.58748e+00
    5.00   10.71219213   10.71159445    4.06269846    4.33674528    3.70653002    0.54489720   -1.00000000  -7.56641e+00
    5.00   10.76523021   10.76458600    4.06682293    4.34594466    3.74139669    0.54489720   -1.00000000  -7.55173e+00
    5.00   10.83130902   10.83060472    4.06623288    4.35541693    3.78260873    0.54489720   -1.00000000  -7.54766e+00
    5.00   10.90889280   10.90811802    4.05638022    4.36318851    3.82675646    0.54489720   -1.00000000  -7.56525e+00
    5.00   10.99102394   10.99017726    4.03612224    4.36740845    3.86729115    0.54489720   -1.00000000  -7.60821e+00
    5.00   11.04913145   11.04823419    3.98982639    4.35323684    3.85912697    0.54489720   -1.00000000  -7.55242e+00
    5.00   11.04924049   11.04834312    3.98931448    4.35300310    3.85870800    0.54489720   -1.00000000  -7.55038e+00
    5.00   11.05976064   11.05885433    3.99340767    4.35469062    3.86176215    0.54489720   -1.00000000  -7.64033e+00
    5.00   11.13846984   11.13749524    3.98218141    4.35680191    3.88440551    0.54489720   -1.00000000  -7.63984e+00
    5.00   11.22198303   11.22093697    3.96290079    4.35611640    3.90409754    0.54489720   -1.00000000  -7.67787e+00
    5.00   11.31859549   11.31747134    3.94429687    4.35480870    3.92111889    0.54489720   -1.00000000  -7.71803e+00
    5.00   11.44141315   11.44018924    3.93273757    4.35388225    3.93361023    0.54489720   -1.00000000  -7.75541e+00
    5.00   11.63199873   11.63062416    3.93672481    4.35487945    3.94080887    0.54489720   -1.00000000  -7.76677e+00
    5.00   11.86056583   11.85900044    3.96192853    4.35928812    3.94187093    0.54489720   -1.00000000  -7.74083e+00
    5.00   12.20770297   12.20579685    4.00694270    4.36783517    3.94352375    0.54489720   -1.00000000  -7.65499e+00
    5.00   12.44430281   12.44212985    4.03665053    4.37398477    3.94663118    0.54489720   -1.00000000  -7.59185e+00
    5.00   12.86726759   12.86455722    4.08959774    4.38598748    3.95638211    0.54489720   -1.00000000  -7.48931e+00
    5.00   13.08635952   13.08333231    4.11641221    4.39255475    3.96322118    0.54489720   -1.00000000  -7.43453e+00
    5.00   13.25561045   13.25230538    4.13631233    4.39767917    3.96925843    0.54489720    0.00000000  -7.38729e+00
    5.00   13.39769429   13.39414349    4.15347364    4.40231528    3.97520774    0.54489720    0.00000000  -7.34883e+00
    5.00   13.51943435   13.51566266    4.16862197    4.40658883    3.98106572    0.54489720    0.00000000  -7.31612e+00
    5.00   13.67237015   13.66830205    4.18829104    4.41238576    3.98949849    0.54489720    0.00000000  -7.27396e+00
    5.00   13.78510358   13.78080776    4.20351873    4.41710627    3.99677493    0.54489720    0.00000000  -7.24214e+00
    5.00   13.86940740   13.86493492    4.21543425    4.42095171    4.00294962    0.54489720    0.00000000  -7.21735e+00
    5.00   14.01363540   14.00885575    4.23676392    4.42814721    4.01500529    0.54489720    0.00000000  -7.19014e+00
    5.00   14.14476224   14.13986678    4.25569265    4.43480521    4.02663544    0.54489720    0.00000000  -8.16130e+00
    5.00   14.21684384   14.21189380    4.26624091    4.43865452    4.03364335    0.54489720    0.00000000  -8.11801e+00
    5.00   14.32450973   14.31947686    4.28190141    4.44459743    4.04497915    0.54489720    0.00000000  -8.05493e+00
    5.00   14.44780998   14.44268002    4.29811947    4.45115109    4.05866858    0.54489720    0.00000000  -7.99063e+00
    5.00   14.56973583   14.56450615    4.31062464    4.45666781    4.07188194    0.54489720    0.00000000  -7.93800e+00
    5.00   14.73956496   14.73419341    4.32077283    4.46200001    4.08814875    0.54489720    0.00000000  -7.89399e+00
    5.00   14.93572735   14.93018694    4.32613863    4.46541937    4.10233510    0.54489720    0.00000000  -7.87322e+00
    5.00   15.19257459   15.18716480    4.33371730    4.46796237    4.11225789    0.54489720    0.00000000  -7.84924e+00
    5.00   15.40424053   15.39903216    4.34417914    4.47010020    4.11628771    0.54489720    0.00000000  -7.82639e+00
    5.00   15.66535743   15.66039219    4.36141080    4.47321462    4.11884174    0.54489720    0.00000000  -7.79395e+00
    5.00   16.00689852   16.00223390    4.38750555    4.47769155    4.12022758    0.54489720    0.00000000  -7.74625e+00
    5.00   16.35046473   16.34566526    4.41298864    4.48185709    4.12045146    0.54489720    0.00000000  -7.68170e+00
    5.00   16.66752537   16.66258719    4.43676060    4.48565694    4.12022557    0.54489720    0.00000000  -7.62873e+00
    5.00   16.94129205   16.93622033    4.45740755    4.48891654    4.11982368    0.54489720    0.00000000  -7.58766e+00
    5.00   17.32938514   17.32383517    4.48497899    4.49324868    4.11929423    0.54489720    0.00000000  -7.52156e+00
    5.00   17.67734687   17.67130987    4.50949189    4.49709540    4.11879664    0.54489720    0.00000000  -7.46770e+00
    5.00   18.17524062   18.16844525    4.54374311    4.50244028    4.11803503    0.54489720    0.00000000  -7.39415e+00
    5.00   18.43676871   18.42952603    4.56087760    4.50508639    4.11761786    0.54489720    0.00000000  -7.35449e+00
    5.00   18.81836186   18.81044493    4.58588823    4.50894680    4.11699686    0.54489720    0.00000000  -7.30243e+00
    5.00   19.18476232   19.17613406    4.60910076    4.51251778    4.11643657    0.54489720    0.00000000  -7.25233e+00
    5.00   19.64243616   19.63283915    4.63711073    4.51681163    4.11578056    0.54489720    0.00000000  -7.19117e+00
    5.00   20.14723713   20.13647844    4.66719020    4.52141861    4.11512186    0.54489720    0.00000000  -7.12693e+00
    5.00   20.61843665   20.60644100    4.69343403    4.52543894    4.11469160    0.54489720    0.00000000  -7.06362e+00
    5.00   21.17864999   21.16510992    4.72464023    4.53021723    4.11416808    0.54489720    0.00000000  -6.99870e+00
    5.00   21.65563507   21.64070145    4.75120840    4.53428256    4.11371064    0.54489720    0.00000000  -6.95018e+00
    5.00   22.16380971   22.14725473    4.77841898    4.53839549    4.11314865    0.54489720    0.00000000  -6.89819e+00
    5.00   22.70676041   22.68823199    4.80505477    4.54231151    4.11240664    0.54489720    0.00000000  -6.83760e+00
    5.00   23.24191104   23.22133927    4.83131035    4.54616757    4.11165658    0.54489720    0.00000000  -6.78516e+00
    5.00   23.84704457   23.82404281    4.86099501    4.55052445    4.11079734    0.54489720    0.00000000  -6.73263e+00
    5.00   24.44163391   24.41594261    4.88792709    4.55447109    4.11018097    0.54489720    0.00000000  -6.67639e+00
    5.00   25.03874267   25.01014279    4.91419181    4.55831712    4.10963969    0.54489720    0.00000000  -6.62330e+00
    5.00   25.63352493   25.60187622    4.94035222    4.56214405    4.10908407    0.54489720    0.00000000  -6.57620e+00
    5.00   26.53064993   26.49251618    4.96954892    4.56621486    4.10843484    0.54489720    0.00000000  -6.44287e+00
    5.00   27.91564371   27.86565578    5.00370145    4.57069142    4.10764114    0.54489720    0.00000000  -6.24740e+00
    5.00   29.63757464   29.57004043    5.04612353    4.57624472    4.10662476    0.54489720    0.00000000  -6.08599e+00
